,year,month,day,hour,minute,sec,N,latitude,longitude,depth,magnitude
37,1959.0,6.0,4.0,8.0,44.0,4.17,37.0,19.91673101971833,-155.22891953018794,28.735370942242703,2.6
38,1959.0,6.0,6.0,3.0,16.0,42.98,38.0,19.840084581915576,-155.72193357150155,28.083614436149038,3.1
39,1959.0,6.0,15.0,5.0,56.0,30.04,39.0,19.57322784570831,-155.71425207484356,43.05206647284678,2.8
40,1959.0,6.0,16.0,13.0,16.0,48.46,40.0,19.45237807403665,-154.9419735752861,6.162451424571929,2.5
41,1959.0,6.0,22.0,18.0,32.0,3.89,41.0,19.836672563993435,-155.39712897810057,44.327701465734975,3.1
42,1959.0,6.0,23.0,17.0,21.0,59.05,42.0,19.416502942870835,-155.06275618327555,16.7207106655293,2.5
43,1959.0,6.0,24.0,9.0,7.0,38.8,43.0,19.599704628434065,-155.0665000473368,19.297475973072256,3.3
44,1959.0,7.0,18.0,8.0,47.0,18.84,44.0,19.46952829098824,-155.8168375591537,4.258570247544304,4.5
45,1959.0,7.0,21.0,11.0,21.0,38.22,45.0,19.49613200708656,-155.90053839160188,23.950563262007044,2.8
46,1959.0,7.0,25.0,23.0,45.0,7.89,46.0,19.958764764849693,-155.44933852585132,16.520877202700635,2.6
47,1959.0,8.0,5.0,23.0,16.0,40.36,47.0,19.263183623619305,-155.6012382633505,13.871392146112516,2.8
48,1959.0,8.0,15.0,18.0,37.0,53.59,48.0,19.388136445591595,-155.184892881015,1.6161202230561336,2.7
49,1959.0,8.0,18.0,0.0,28.0,12.48,49.0,19.59734694750855,-154.9939392007687,28.99934146663601,2.5
50,1959.0,8.0,23.0,15.0,45.0,6.69,50.0,20.096049681451657,-155.7216537707207,7.785074111002787,2.9
51,1959.0,8.0,28.0,12.0,18.0,15.0,51.0,19.083859729763567,-155.5889679225363,8.762293923558795,3.7
52,1959.0,9.0,2.0,0.0,8.0,9.61,52.0,19.9421743805664,-155.2156262277012,4.733064030842865,2.6
53,1959.0,9.0,2.0,2.0,27.0,1.86,53.0,19.55414233008615,-155.9159901050769,26.118256252824505,2.8
54,1959.0,9.0,6.0,20.0,19.0,4.63,54.0,19.854966141599217,-155.78113264978208,12.97807344972244,2.9
55,1959.0,9.0,19.0,23.0,47.0,12.35,55.0,19.58050864415111,-155.80065530740382,22.2941586757777,2.8
56,1959.0,9.0,23.0,19.0,42.0,21.32,56.0,19.74047234026432,-155.33859469479978,32.42368485703535,2.8
57,1959.0,9.0,28.0,3.0,6.0,6.52,57.0,19.46629779154566,-155.2993821653776,23.1583010343988,3.1
58,1959.0,10.0,2.0,19.0,42.0,45.11,58.0,19.689939562715526,-155.4182119355018,25.83130903385337,3.3
59,1959.0,10.0,18.0,15.0,56.0,57.54,59.0,19.36957430521661,-155.50554174458745,31.024894712315437,2.8
60,1959.0,10.0,21.0,18.0,0.0,28.58,60.0,19.48788131675535,-155.92088897704303,14.82465891283302,3.1
61,1959.0,10.0,24.0,20.0,38.0,8.13,61.0,18.992572386530806,-155.63530815535705,29.553109559541785,2.5
62,1959.0,11.0,8.0,5.0,46.0,8.76,62.0,20.0512776365054,-155.40350143937357,12.38152522731002,2.8
63,1959.0,11.0,10.0,14.0,0.0,26.86,63.0,19.611008745463,-155.43131916811765,42.20863231986544,3.0
64,1959.0,11.0,12.0,8.0,10.0,0.62,64.0,19.785203911331426,-155.72351967305843,20.86844541028277,2.5
65,1959.0,11.0,16.0,23.0,2.0,51.46,65.0,19.713672309183867,-155.22890140970466,19.14736039681212,2.6
66,1959.0,11.0,19.0,10.0,30.0,47.19,66.0,19.44941645653844,-155.61408360204652,3.4110957685626806,3.2
67,1959.0,11.0,26.0,0.0,17.0,29.56,67.0,19.585153669893185,-155.88075359083197,21.29411160824532,2.5
68,1959.0,11.0,29.0,23.0,26.0,5.27,68.0,19.633071842407524,-155.3686829103232,10.652330476180596,2.6
69,1959.0,11.0,30.0,19.0,3.0,41.32,69.0,19.63168359822196,-155.84971809038456,21.351771828431065,2.7
70,1959.0,12.0,5.0,8.0,53.0,44.05,70.0,19.27866111524679,-155.77676697194997,6.31628612014744,2.7
71,1959.0,12.0,6.0,15.0,7.0,57.62,71.0,20.0074652149492,-155.4164950044074,16.307395543129196,3.2
72,1959.0,12.0,7.0,10.0,14.0,53.72,72.0,19.494050407801755,-155.05562346259416,38.78869675486,4.1
73,1959.0,12.0,7.0,11.0,58.0,51.42,73.0,19.471978155771748,-154.99619396493011,40.34178046586567,2.6
74,1959.0,12.0,13.0,9.0,48.0,41.66,74.0,19.8077754066916,-155.3189213915782,7.373988532620875,3.6
75,1960.0,1.0,1.0,6.0,40.0,29.92,75.0,19.6297572421882,-155.83391168687572,38.2218923469982,2.5
76,1960.0,1.0,2.0,7.0,42.0,41.65,76.0,19.2828503271072,-155.6508225454415,39.88192075579832,2.6
77,1960.0,1.0,3.0,6.0,55.0,47.53,77.0,19.54744712230968,-155.37522313263523,31.405408759085397,2.7
78,1960.0,1.0,9.0,18.0,10.0,5.33,78.0,19.46318788873907,-155.5629054365633,32.102041283250045,2.5
79,1960.0,1.0,31.0,17.0,34.0,34.14,79.0,19.685398577932265,-155.59635346398542,32.25731864633636,2.5
80,1960.0,2.0,4.0,3.0,28.0,22.45,80.0,20.012658614723808,-155.71849075063747,12.085707149543046,2.6
81,1960.0,2.0,5.0,9.0,53.0,47.1,81.0,19.877598255301784,-155.8591702739622,38.91743654829887,3.3
82,1960.0,2.0,9.0,7.0,20.0,7.43,82.0,19.665057101101542,-155.79531641512307,43.193394163516224,2.6
83,1960.0,2.0,21.0,3.0,27.0,41.09,83.0,19.41806047955644,-155.07837177453226,30.12413686878382,3.0
84,1960.0,2.0,25.0,6.0,20.0,30.58,84.0,19.603485791551808,-155.56629262378743,10.313803183183415,2.7
85,1960.0,2.0,26.0,19.0,20.0,32.9,85.0,19.92891413892022,-155.57308079670617,15.519880387227584,3.3
86,1960.0,2.0,29.0,21.0,49.0,43.52,86.0,19.264140179420107,-155.85858663362157,36.36722820924778,2.8
87,1960.0,3.0,4.0,5.0,19.0,12.11,87.0,19.71866005517948,-155.32249786256838,20.038162891007712,2.6
88,1960.0,3.0,5.0,6.0,29.0,46.88,88.0,19.44053628314273,-155.15318457940054,30.952025240305097,5.2
89,1960.0,3.0,28.0,7.0,15.0,29.93,89.0,19.32173807815881,-155.74351257729876,12.212022584425494,3.1
90,1960.0,4.0,1.0,17.0,18.0,49.27,90.0,19.988003694513846,-155.67282503876922,13.64184626552323,3.2
91,1960.0,4.0,5.0,9.0,28.0,13.26,91.0,19.91993666124153,-155.62602617082342,27.86697612106628,2.6
92,1960.0,4.0,5.0,13.0,23.0,7.43,92.0,19.64999896362684,-155.0515212994345,36.35483768325772,2.5
93,1960.0,4.0,7.0,21.0,39.0,8.43,93.0,20.073145937846267,-155.69573264945953,14.997726183451938,2.5
94,1960.0,4.0,9.0,1.0,58.0,43.31,94.0,19.520935326455383,-155.21132937404488,14.47338882884532,2.8
95,1960.0,4.0,15.0,3.0,53.0,5.51,95.0,19.3442470739595,-155.53156078596166,3.293101898655129,2.5
96,1960.0,4.0,23.0,19.0,14.0,57.25,96.0,20.013306057556605,-155.56467672116784,7.0951324451968505,2.9
97,1960.0,4.0,25.0,19.0,14.0,42.29,97.0,19.579522042089128,-155.05927550895797,13.4451995265385,2.5
98,1960.0,4.0,26.0,3.0,57.0,9.82,98.0,19.480146462333483,-155.1081210869846,26.634599773325053,2.8
99,1960.0,5.0,3.0,8.0,7.0,24.72,99.0,19.106845772617707,-155.85957114177302,16.68409186244461,3.3
100,1960.0,5.0,13.0,11.0,41.0,41.71,100.0,19.701813358105795,-155.8263205350589,36.0109573940137,4.2
101,1960.0,5.0,21.0,5.0,10.0,57.2,101.0,19.253619610208585,-155.6076886236755,6.666295319730514,2.5
102,1960.0,5.0,29.0,6.0,45.0,37.02,102.0,19.83805749157329,-155.87268263023077,9.225042037261758,3.5
103,1960.0,5.0,30.0,22.0,51.0,27.66,103.0,20.102462220718824,-155.746041575381,7.907246704037686,2.7
104,1960.0,6.0,4.0,18.0,22.0,49.95,104.0,20.00314952888502,-155.7097685711723,38.419994771489776,2.9
105,1960.0,6.0,7.0,14.0,30.0,23.6,105.0,19.06685155314669,-155.8313941766181,43.013940306531055,2.9
106,1960.0,6.0,11.0,18.0,40.0,4.37,106.0,19.53370035472349,-155.23767775357229,12.887955950003608,2.7
107,1960.0,6.0,25.0,7.0,58.0,40.79,107.0,19.488840593244724,-155.7760820489291,18.28360090890609,2.5
108,1960.0,7.0,4.0,22.0,36.0,10.12,108.0,19.11442329345367,-155.6765993048164,30.8792782312838,2.5
109,1960.0,7.0,5.0,14.0,56.0,4.65,109.0,19.593258830247144,-155.6798631499863,28.98156125102871,2.5
110,1960.0,7.0,11.0,6.0,10.0,58.36,110.0,19.61005398072084,-155.9321801637182,35.99823288209401,3.4
111,1960.0,7.0,14.0,2.0,43.0,19.7,111.0,19.893255786873983,-155.4534122380903,42.6757269184437,2.5
112,1960.0,7.0,22.0,15.0,48.0,31.99,112.0,19.966842613857835,-155.26724865184434,28.28200744982915,2.6
113,1960.0,8.0,3.0,3.0,18.0,44.73,113.0,19.43211983739843,-155.1842766932416,5.922164437782626,3.0
114,1960.0,8.0,4.0,20.0,8.0,54.07,114.0,19.5621108469862,-155.17499922656785,37.65094329212352,2.5
115,1960.0,8.0,6.0,9.0,57.0,54.19,115.0,19.057650030462508,-155.72359175833282,20.34057800029576,4.2
116,1960.0,8.0,8.0,16.0,21.0,59.84,116.0,19.33842706137195,-155.01852651586373,16.020814916086234,2.5
117,1960.0,8.0,15.0,5.0,30.0,28.45,117.0,20.121833146754803,-155.68007152180803,10.144974822531877,2.6
118,1960.0,8.0,21.0,0.0,22.0,5.59,118.0,19.42512199021466,-155.83846193562286,29.23606490705673,2.6
119,1960.0,8.0,21.0,12.0,41.0,29.48,119.0,19.66578202534816,-155.59892502422272,3.646763996321277,2.7
120,1960.0,8.0,21.0,16.0,23.0,46.02,120.0,20.029157117175693,-155.7641209805012,17.078424456924452,2.6
121,1960.0,8.0,30.0,13.0,7.0,34.78,121.0,19.39727076932555,-155.44074935385518,30.09052561144465,4.3
122,1960.0,9.0,6.0,9.0,15.0,5.39,122.0,19.29815359277283,-155.16076613939148,16.805390690221703,2.5
123,1960.0,9.0,18.0,4.0,46.0,35.92,123.0,19.83965842358202,-155.79783341624895,33.69596074815396,2.9
124,1960.0,9.0,30.0,17.0,1.0,49.13,124.0,19.819625986692245,-155.15063656022485,33.03205810222325,3.8
125,1960.0,9.0,30.0,22.0,54.0,54.44,125.0,19.72358571304764,-155.7867694220284,39.18496328959284,2.5
126,1960.0,10.0,7.0,1.0,31.0,35.24,126.0,19.48896063968329,-154.93409851766214,28.03276024256632,3.6
127,1960.0,10.0,11.0,2.0,21.0,50.33,127.0,20.01172417794012,-155.6966152519976,35.947305511696875,3.1
128,1960.0,10.0,30.0,21.0,32.0,52.41,128.0,19.47976657045107,-155.81220338382522,14.073391793305218,2.5
129,1960.0,11.0,1.0,0.0,23.0,8.36,129.0,19.747861209470496,-155.5069955066255,15.247685825954743,4.1
130,1960.0,11.0,5.0,19.0,13.0,59.34,130.0,19.480628248641725,-155.31314917195638,32.18964115987512,3.7
131,1960.0,11.0,11.0,14.0,6.0,44.31,131.0,19.80464496735962,-156.00419341843494,39.52231216405057,2.7
132,1960.0,11.0,16.0,1.0,41.0,38.87,132.0,19.781364744891405,-155.73121214458075,32.51306671267302,3.3
133,1960.0,11.0,22.0,2.0,38.0,22.88,133.0,19.43222917604709,-155.824121042779,30.63662270621174,2.8
134,1960.0,11.0,25.0,9.0,12.0,15.01,134.0,20.08530150071153,-155.53712752498845,11.036645403681437,4.1
135,1960.0,11.0,25.0,22.0,33.0,29.71,135.0,19.334523239282152,-155.168546144657,10.259807638588148,2.6
136,1960.0,11.0,25.0,23.0,30.0,16.99,136.0,20.064296773274137,-155.81962182336974,41.997056843843104,2.5
137,1960.0,12.0,5.0,18.0,57.0,53.41,137.0,19.72414359344002,-155.2715744177774,3.999214538602744,2.5
138,1960.0,12.0,16.0,5.0,51.0,48.69,138.0,19.807782495051327,-155.37389585347617,23.884559090486604,2.6
139,1960.0,12.0,17.0,6.0,24.0,18.0,139.0,19.816357995374634,-155.55801956417812,29.71427784917601,2.6
140,1960.0,12.0,19.0,13.0,40.0,13.7,140.0,19.80451038424421,-155.60422994086264,43.168417384129874,2.7
141,1960.0,12.0,23.0,18.0,48.0,16.54,141.0,19.41119366165647,-155.84511792806128,15.426976105091583,2.5
142,1961.0,1.0,5.0,21.0,59.0,41.42,142.0,19.25190904180756,-155.29128465016024,34.972435916656714,2.5
143,1961.0,1.0,11.0,13.0,44.0,26.66,143.0,20.068702299349912,-155.38997722531607,10.70332489566407,2.7
144,1961.0,1.0,20.0,19.0,4.0,44.84,144.0,19.9090225350266,-155.50597648614982,18.551183812703528,2.5
145,1961.0,2.0,8.0,6.0,13.0,4.55,145.0,19.459123155144365,-155.5355391191228,44.55354154820738,2.9
146,1961.0,2.0,10.0,8.0,46.0,47.6,146.0,19.6808901726781,-155.81784096802218,38.26650005825837,2.6
147,1961.0,2.0,15.0,14.0,56.0,24.51,147.0,19.57095628809145,-155.63954614911435,37.74935569507436,2.5
148,1961.0,2.0,22.0,20.0,19.0,7.72,148.0,19.69749437035394,-155.83014394283933,43.17611077216343,3.2
149,1961.0,2.0,23.0,13.0,12.0,35.66,149.0,19.8876792891826,-155.27227536906943,17.542195885630655,2.5
150,1961.0,3.0,4.0,18.0,38.0,55.02,150.0,19.4855215415968,-155.0256539885753,29.050729588068663,2.5
151,1961.0,3.0,6.0,9.0,17.0,30.74,151.0,19.26366275670762,-155.25842270462408,37.006994200659605,2.6
152,1961.0,3.0,10.0,17.0,5.0,42.18,152.0,20.185298451684474,-155.829938301091,42.055277948460045,3.1
153,1961.0,3.0,17.0,21.0,0.0,48.96,153.0,19.77784102535979,-155.08373333753696,41.70414744914246,2.6
154,1961.0,3.0,19.0,11.0,59.0,28.68,154.0,19.364084560568987,-155.6064656280552,30.72869936022803,2.9
155,1961.0,3.0,23.0,10.0,59.0,2.36,155.0,19.33104220480521,-155.02372034653808,1.813422967498872,2.6
156,1961.0,3.0,30.0,6.0,34.0,9.77,156.0,19.272290581953232,-155.6758107728129,31.257377728233493,3.5
157,1961.0,3.0,31.0,11.0,37.0,39.33,157.0,19.353606773774903,-155.4256716493831,21.671748382307165,3.0
158,1961.0,4.0,1.0,11.0,15.0,38.79,158.0,19.099706783319924,-155.74943876578138,26.91926019743424,4.0
159,1961.0,4.0,3.0,11.0,27.0,1.36,159.0,20.07262827071663,-155.66149831167868,18.90822935031807,2.8
160,1961.0,4.0,18.0,8.0,5.0,43.85,160.0,19.062639853728967,-155.7762343785509,11.259754826641196,2.5
161,1961.0,4.0,20.0,17.0,34.0,9.3,161.0,19.71570513632264,-155.43086484480213,15.851047244349614,2.5
162,1961.0,4.0,23.0,18.0,23.0,16.62,162.0,19.32942231686525,-155.23141872114002,36.29534314762586,2.8
163,1961.0,4.0,25.0,12.0,41.0,37.44,163.0,19.51909417693311,-155.42045858502954,7.082054334006673,2.5
164,1961.0,4.0,26.0,10.0,36.0,38.35,164.0,19.48948495262512,-155.02537792819925,37.87989052801451,2.9
165,1961.0,4.0,28.0,21.0,21.0,29.52,165.0,19.534762606019008,-155.7663743674045,32.839986648357794,2.7
166,1961.0,4.0,29.0,3.0,26.0,17.38,166.0,19.559572691449866,-155.8893582016985,20.05601162096807,3.6
167,1961.0,5.0,11.0,17.0,31.0,3.29,167.0,19.13282470672717,-155.6475022473065,37.42863251817868,2.7
168,1961.0,5.0,12.0,12.0,11.0,49.11,168.0,19.189777340828105,-155.46423229144878,10.923043378018168,2.6
169,1961.0,5.0,13.0,16.0,50.0,57.66,169.0,19.36949463699564,-155.28711041571884,44.26415898566559,2.8
170,1961.0,5.0,26.0,21.0,39.0,3.19,170.0,19.0861643421129,-155.8698383323956,1.6567321844173142,2.9
171,1961.0,5.0,27.0,3.0,16.0,51.79,171.0,19.55654155415536,-155.06393692170855,5.034747686664796,3.1
172,1961.0,5.0,28.0,11.0,19.0,14.57,172.0,19.9204337347748,-155.1662127488706,31.037201154613424,3.3
173,1961.0,5.0,28.0,17.0,12.0,49.63,173.0,19.650518713729262,-155.05062175638673,9.868894280753466,2.8
174,1961.0,5.0,30.0,23.0,39.0,4.76,174.0,19.329091504332187,-155.26291389351195,26.882431354837653,3.5
175,1961.0,6.0,27.0,0.0,49.0,37.86,175.0,19.63112944095753,-155.37265506580815,31.35976858626025,3.5
176,1961.0,6.0,28.0,5.0,8.0,38.62,176.0,19.57688935744769,-155.14935449329565,10.692876461105277,2.8
177,1961.0,7.0,11.0,19.0,12.0,37.83,177.0,18.96534842283665,-155.62949596520392,27.64632018907121,3.1
178,1961.0,7.0,16.0,7.0,20.0,46.18,178.0,19.69741249069232,-155.68550736859615,10.116980760198087,3.4
179,1961.0,7.0,19.0,18.0,15.0,27.57,179.0,19.660232191082624,-155.76200334008846,25.005704836425657,2.6
180,1961.0,7.0,20.0,9.0,6.0,33.43,180.0,19.351048215419784,-155.33839933966857,11.403183519509229,3.1
181,1961.0,7.0,20.0,14.0,57.0,48.51,181.0,19.51419787290995,-155.06485916477445,12.238974512951136,2.8
182,1961.0,8.0,1.0,16.0,25.0,51.98,182.0,19.517799987811912,-155.95258551914827,10.281753904980071,2.8
183,1961.0,8.0,9.0,12.0,46.0,34.99,183.0,19.855646836832182,-155.94530177430508,43.91495270230344,3.4
184,1961.0,8.0,11.0,1.0,9.0,48.33,184.0,19.927341106268774,-155.63080411354855,16.214395164176324,2.7
185,1961.0,8.0,12.0,1.0,50.0,56.87,185.0,19.65459409135333,-155.74002054393293,3.108860172541646,4.5
186,1961.0,8.0,26.0,3.0,40.0,11.95,186.0,19.59280082570082,-155.5351583159403,15.505724791592648,2.5
187,1961.0,8.0,26.0,23.0,20.0,18.96,187.0,19.272228293850752,-155.63751022422235,5.8103472911547165,2.5
188,1961.0,9.0,7.0,11.0,14.0,47.26,188.0,20.0376721011604,-155.32612144570876,11.72672418598566,2.5
189,1961.0,9.0,10.0,9.0,17.0,47.45,189.0,19.94756184302765,-155.6814097374664,40.98782954981013,2.5
190,1961.0,9.0,13.0,20.0,34.0,22.62,190.0,19.10270892160252,-155.56785223257242,17.96880224905479,2.7
191,1961.0,9.0,13.0,21.0,17.0,55.59,191.0,19.79784741047829,-155.2781691281596,10.16506426917536,2.7
192,1961.0,9.0,25.0,5.0,29.0,58.69,192.0,20.08964518425124,-155.56939736896965,12.3307707319496,2.9
193,1961.0,10.0,3.0,6.0,19.0,13.21,193.0,19.320090416859124,-155.52154453202348,38.76988086899459,3.3
194,1961.0,10.0,4.0,4.0,44.0,55.71,194.0,19.89478477033116,-155.3514575794285,39.75041278478866,3.9
195,1961.0,10.0,14.0,10.0,7.0,0.92,195.0,19.54337575089865,-154.92111606883583,33.38403217918359,3.1
196,1961.0,10.0,16.0,0.0,28.0,6.14,196.0,19.682923949675978,-155.4751995040698,3.044324686831415,2.6
197,1961.0,10.0,28.0,4.0,52.0,49.56,197.0,19.589553962186383,-155.26244107097492,9.911850288737142,3.0
198,1961.0,10.0,31.0,21.0,36.0,21.14,198.0,19.77570563324264,-155.48571278514075,24.987950680025023,2.8
199,1961.0,11.0,14.0,5.0,18.0,29.81,199.0,19.532872102539105,-155.17643548729083,4.918866498279005,3.3
200,1961.0,11.0,16.0,1.0,23.0,16.49,200.0,19.15344866946828,-155.78477117111925,4.693432806651151,2.9
201,1961.0,11.0,22.0,5.0,15.0,20.07,201.0,20.06524454707405,-155.43813600282326,25.860433924857983,2.5
202,1961.0,11.0,23.0,3.0,45.0,22.15,202.0,19.86259994681742,-155.3139744890846,30.22981278640439,4.3
203,1961.0,11.0,24.0,11.0,31.0,3.82,203.0,19.68013190667858,-155.81522145532892,13.079435472398805,2.5
204,1961.0,12.0,3.0,5.0,3.0,46.17,204.0,19.900431678730023,-155.8953311330756,43.56475848639059,2.5
205,1961.0,12.0,6.0,22.0,53.0,47.05,205.0,19.662975794081824,-155.08245828174122,15.75423660749816,2.9
206,1961.0,12.0,11.0,16.0,45.0,4.37,206.0,19.588315049063528,-155.40015597924514,10.87338297925924,3.3
207,1961.0,12.0,17.0,9.0,44.0,47.34,207.0,19.01255052826418,-155.61934443903533,32.66205345323421,3.1
208,1961.0,12.0,23.0,17.0,7.0,49.33,208.0,19.50075778306031,-155.76154344465218,40.07913987518202,2.9
209,1961.0,12.0,25.0,14.0,39.0,46.16,209.0,19.931464303845047,-155.47265631756693,41.95856077582428,3.2
210,1961.0,12.0,31.0,0.0,54.0,12.44,210.0,19.23480243651758,-155.52663084078017,44.441067995573455,3.1
211,1962.0,1.0,16.0,16.0,48.0,52.48,211.0,19.26215954862233,-155.72168758864674,42.02018758022046,3.2
212,1962.0,1.0,26.0,2.0,10.0,21.41,212.0,19.77381809377581,-155.7715726666911,7.963437373751637,2.9
213,1962.0,1.0,27.0,6.0,18.0,7.72,213.0,20.12403866905624,-155.6878390903909,1.9342755236603053,2.9
214,1962.0,1.0,29.0,14.0,0.0,7.54,214.0,19.577813017046005,-155.50763587962751,15.895380915131469,2.8
215,1962.0,1.0,30.0,15.0,16.0,12.18,215.0,19.843129603605604,-155.6996916702942,14.802521391799218,2.8
216,1962.0,2.0,25.0,1.0,15.0,49.17,216.0,20.0415190533884,-155.4981894174477,16.895275663210956,2.7
217,1962.0,2.0,25.0,23.0,32.0,59.52,217.0,19.348166819391984,-155.2076910362445,3.647736749543935,2.5
218,1962.0,2.0,27.0,6.0,6.0,17.71,218.0,19.40759649802388,-155.30257858927664,15.205824714243176,3.2
219,1962.0,3.0,4.0,12.0,59.0,53.35,219.0,19.95637039531537,-155.76676996359996,21.673763489007012,2.5
220,1962.0,3.0,5.0,11.0,50.0,31.65,220.0,19.802817497175564,-155.80942913524004,34.68687385548668,2.8
221,1962.0,3.0,10.0,12.0,21.0,29.75,221.0,19.355491442692625,-155.65342993151572,38.11233539409173,2.6
222,1962.0,3.0,14.0,6.0,13.0,21.21,222.0,19.76455552043938,-155.25354747794,32.76411975210078,3.1
223,1962.0,3.0,17.0,22.0,58.0,52.71,223.0,19.755062220701618,-155.65885682886145,34.73681890710412,2.8
224,1962.0,3.0,20.0,5.0,51.0,0.96,224.0,19.012963262232496,-155.68261337698678,36.263489991054016,2.7
225,1962.0,3.0,26.0,12.0,54.0,50.61,225.0,19.485248478202124,-155.18586193269496,39.36528988013277,2.5
226,1962.0,4.0,3.0,4.0,34.0,48.4,226.0,19.60459867668292,-155.34494658068286,31.633541503396785,2.6
227,1962.0,4.0,5.0,16.0,20.0,19.71,227.0,20.00261294480345,-155.66919933589145,28.813304267232127,2.7
228,1962.0,4.0,18.0,4.0,11.0,11.92,228.0,19.392689045100383,-155.33873821385802,42.13171011527766,3.1
229,1962.0,4.0,18.0,6.0,57.0,51.31,229.0,19.51291688965813,-155.4169892567624,36.028213732611874,3.0
230,1962.0,4.0,24.0,13.0,23.0,54.55,230.0,19.98856957169311,-155.4177513665911,41.53203030822296,3.0
231,1962.0,4.0,27.0,16.0,45.0,34.67,231.0,19.328133811293792,-155.30315540070245,42.42970268155382,2.5
