,year,month,day,hour,minute,sec,N,latitude,longitude,depth,magnitude
42,1959.0,6.0,13.0,0.0,40.0,47.62,42.0,19.80547239689612,-155.4596377761005,43.17386814393805,2.9
51,1959.0,6.0,21.0,0.0,38.0,2.77,51.0,19.339673900630974,-155.25709200533603,31.703468304688165,3.2
55,1959.0,6.0,22.0,1.0,36.0,55.07,55.0,19.2530647128402,-155.67373951211306,29.11386604604744,2.7
56,1959.0,6.0,22.0,5.0,34.0,9.62,56.0,19.32574396575637,-155.32562196620185,29.36547861717333,3.3
58,1959.0,7.0,1.0,10.0,21.0,12.45,58.0,19.542208531641965,-155.0542339874949,31.48425169635995,2.5
59,1959.0,7.0,1.0,20.0,30.0,41.74,59.0,19.973764264498566,-155.19649483277007,34.014387364299914,3.2
60,1959.0,7.0,7.0,2.0,31.0,28.35,60.0,19.2941574765867,-155.27824459143284,29.533633536406192,2.6
62,1959.0,7.0,11.0,12.0,47.0,35.28,62.0,19.44669058898088,-155.50405819715678,21.81216698191344,2.9
65,1959.0,7.0,12.0,15.0,4.0,46.99,65.0,19.18995902246253,-155.66906774024636,43.43264693955047,2.5
67,1959.0,7.0,14.0,8.0,45.0,55.03,67.0,19.43334625556983,-155.51560998111665,8.31175822920633,2.9
68,1959.0,7.0,18.0,9.0,58.0,22.14,68.0,19.497740448737684,-155.4016820989818,9.137507902984062,2.5
73,1959.0,7.0,24.0,5.0,6.0,53.12,73.0,20.016686164151768,-155.68768935349,15.326996639559235,2.7
75,1959.0,8.0,2.0,5.0,9.0,34.72,75.0,19.74280334615116,-156.01554134376445,10.724445125617052,2.5
76,1959.0,8.0,16.0,12.0,35.0,24.41,76.0,19.314123528577014,-155.42470208805523,4.017223869426874,3.6
79,1959.0,8.0,19.0,4.0,54.0,49.33,79.0,19.306151976402635,-155.6016202186315,15.015589020628102,2.7
82,1959.0,8.0,20.0,3.0,14.0,48.79,82.0,19.65056791351644,-155.83231233204583,3.2225143338955244,3.9
87,1959.0,8.0,24.0,17.0,54.0,54.95,87.0,19.86697019957128,-155.92870855620458,30.81079594833473,2.5
92,1959.0,9.0,5.0,15.0,13.0,14.53,92.0,19.66616376946425,-155.10869015495845,27.38989674573726,2.6
94,1959.0,9.0,6.0,15.0,11.0,41.13,94.0,19.596013139706923,-155.41962051580276,13.796223704079711,2.7
95,1959.0,9.0,7.0,5.0,19.0,46.81,95.0,19.458696675312424,-155.01537165544514,42.38347991410468,2.5
99,1959.0,9.0,22.0,6.0,41.0,32.6,99.0,19.79739708320968,-155.60650730823053,41.27807159198137,2.6
101,1959.0,9.0,23.0,2.0,20.0,37.9,101.0,19.77969691694226,-155.74471999276625,9.4808168702905,2.7
111,1959.0,10.0,17.0,13.0,15.0,55.56,111.0,19.71610360457095,-155.89114571289744,30.95973175893298,2.6
112,1959.0,10.0,17.0,16.0,41.0,43.93,112.0,20.09140039373321,-155.724605014694,15.803117942075868,2.9
113,1959.0,10.0,22.0,8.0,45.0,54.46,113.0,19.18970912367429,-155.83379163438565,23.921125493105308,2.5
114,1959.0,10.0,27.0,10.0,16.0,28.8,114.0,19.79159651828888,-155.8010799088744,11.323969757440484,2.9
116,1959.0,10.0,31.0,8.0,59.0,13.78,116.0,19.13682414620506,-155.5752117245816,14.542820114406592,3.0
118,1959.0,11.0,7.0,23.0,21.0,2.9,118.0,19.02765176814687,-155.85734719256453,39.12983323773924,2.5
121,1959.0,11.0,14.0,20.0,57.0,4.75,121.0,19.660423069946106,-155.28946386750542,39.790671680041264,2.6
122,1959.0,11.0,16.0,14.0,44.0,44.73,122.0,19.52103103110187,-155.23958001644513,23.91771085992836,3.6
126,1959.0,11.0,17.0,5.0,21.0,18.99,126.0,19.76008611114076,-155.87470254451998,16.408339617492015,2.8
127,1959.0,11.0,22.0,5.0,13.0,39.44,127.0,19.211902792958146,-155.48370433995154,31.713202948022797,2.7
128,1959.0,12.0,9.0,10.0,17.0,26.76,128.0,19.9114039946363,-155.55115255178734,28.532467400967164,2.9
131,1959.0,12.0,16.0,14.0,29.0,11.07,131.0,20.046007373423937,-155.56254383270638,26.37605956893502,2.8
134,1959.0,12.0,24.0,0.0,28.0,17.24,134.0,19.47081553549735,-155.86817935606305,13.888890184173816,2.5
135,1959.0,12.0,25.0,7.0,19.0,41.71,135.0,19.25140260447518,-155.45613968113972,41.08314540637597,2.7
139,1960.0,1.0,3.0,3.0,13.0,39.2,139.0,19.56215515158486,-155.24359256805758,6.721914099140265,2.6
140,1960.0,1.0,7.0,5.0,24.0,3.26,140.0,19.402196724548613,-155.1633753441239,34.28866236079431,2.6
142,1960.0,1.0,16.0,20.0,34.0,18.49,142.0,19.53062036276488,-155.35664878037522,29.522673921047627,2.6
143,1960.0,1.0,21.0,10.0,43.0,21.26,143.0,19.52010660240063,-155.19753578951608,13.957143645731875,2.7
144,1960.0,1.0,22.0,4.0,51.0,29.27,144.0,19.75701473846556,-155.5386726325317,34.930751461798394,2.8
145,1960.0,1.0,23.0,5.0,27.0,44.33,145.0,19.35355559118807,-155.05592726097626,11.525086471874657,2.8
148,1960.0,1.0,24.0,7.0,20.0,3.04,148.0,19.44597146705348,-155.4573243878524,6.121848190807949,3.1
149,1960.0,1.0,27.0,4.0,37.0,31.91,149.0,19.659425388145102,-155.2540557039773,44.295687911267024,3.0
150,1960.0,2.0,2.0,6.0,5.0,13.53,150.0,19.29448059668135,-155.67872352703264,11.935308613837645,2.5
152,1960.0,2.0,6.0,7.0,33.0,14.37,152.0,19.48683070651888,-155.29257819857557,36.65111921097324,3.1
154,1960.0,2.0,7.0,5.0,59.0,6.45,154.0,19.77480061194689,-155.3523853492674,12.31059352311435,2.8
160,1960.0,3.0,4.0,1.0,19.0,30.24,160.0,19.51680896577309,-155.61452846992813,19.278592235374436,2.6
161,1960.0,3.0,4.0,9.0,54.0,5.85,161.0,19.69140751495992,-155.01300644584916,43.96311064933163,3.1
164,1960.0,3.0,12.0,5.0,19.0,23.59,164.0,19.133040421229776,-155.88031519170136,8.279672996614357,2.8
165,1960.0,3.0,13.0,8.0,10.0,27.57,165.0,19.59626718156383,-155.28891156949183,36.329568118816674,3.6
167,1960.0,3.0,24.0,18.0,28.0,41.77,167.0,19.462362603093226,-154.9992588555204,19.48272754066415,2.7
168,1960.0,3.0,31.0,21.0,48.0,50.79,168.0,19.783120071420683,-155.45182399009678,22.12983954974727,4.1
176,1960.0,4.0,6.0,12.0,59.0,45.83,176.0,19.13447534295355,-155.78690619334876,23.90988535518271,3.6
177,1960.0,4.0,9.0,14.0,59.0,1.06,177.0,19.259278467132614,-155.54790128334977,6.741177438266225,2.5
179,1960.0,4.0,10.0,10.0,46.0,31.93,179.0,19.376949709499453,-155.10754367868694,3.677730029549404,2.8
180,1960.0,4.0,12.0,4.0,48.0,45.32,180.0,19.110931336642977,-155.6502534122806,24.600368318469165,3.1
181,1960.0,4.0,15.0,23.0,33.0,3.45,181.0,19.01920270128529,-155.8038187593823,38.81380934169311,2.8
182,1960.0,4.0,22.0,11.0,43.0,43.13,182.0,19.433184692678022,-154.9282610553892,26.808378030690044,3.0
184,1960.0,4.0,28.0,18.0,44.0,21.01,184.0,19.55529218473662,-155.03294007432248,27.56712885939116,2.7
186,1960.0,5.0,3.0,2.0,10.0,23.65,186.0,19.59848374272225,-155.73442836370236,4.190144257671818,2.6
187,1960.0,5.0,3.0,12.0,23.0,1.2,187.0,19.311289043126244,-155.11194734521828,19.955306343878785,3.2
190,1960.0,5.0,6.0,16.0,26.0,22.99,190.0,19.66531548318956,-155.21668210932677,14.67929576493524,4.2
200,1960.0,5.0,12.0,10.0,6.0,43.4,200.0,19.742679653777184,-155.77917282272642,39.29057297450262,2.9
203,1960.0,5.0,24.0,21.0,49.0,57.73,203.0,19.585761485237324,-155.38076704558864,4.018305825163717,2.7
205,1960.0,5.0,30.0,7.0,32.0,30.16,205.0,19.63993471246558,-155.77617941892106,37.14035580618526,3.1
207,1960.0,6.0,2.0,7.0,23.0,57.24,207.0,19.62537172674272,-155.39418797201074,5.771347469592943,3.1
208,1960.0,6.0,4.0,11.0,45.0,27.14,208.0,19.810395751454173,-155.86053058626587,9.95837112297144,3.1
209,1960.0,6.0,10.0,23.0,18.0,21.37,209.0,19.45146217957961,-155.1888760716943,30.995772542545136,2.8
212,1960.0,6.0,17.0,18.0,51.0,20.73,212.0,19.02294123899694,-155.62822653969874,1.1623191772985235,2.5
214,1960.0,6.0,23.0,4.0,43.0,8.94,214.0,20.198759921011984,-155.82440297712807,42.47111586958023,2.6
218,1960.0,7.0,3.0,3.0,23.0,17.37,218.0,19.832631137908034,-155.51204450354533,42.84567529472864,2.5
219,1960.0,7.0,17.0,21.0,11.0,1.96,219.0,19.11347757358024,-155.6792887940981,26.135877759900588,2.8
220,1960.0,7.0,25.0,22.0,53.0,32.99,220.0,19.20158403600849,-155.38434569784843,44.47746513140172,2.8
224,1960.0,8.0,7.0,1.0,34.0,17.89,224.0,19.79334826561966,-155.1699261398749,3.091220498465524,3.4
227,1960.0,8.0,12.0,9.0,58.0,12.81,227.0,19.46817291643437,-154.92244374683446,7.661275785300658,2.8
228,1960.0,8.0,20.0,12.0,6.0,29.5,228.0,19.669433413925287,-154.98420811333497,3.921925616132192,2.7
229,1960.0,8.0,26.0,0.0,53.0,16.85,229.0,19.51235131397525,-155.00494593418694,11.628661604536306,3.9
231,1960.0,8.0,31.0,5.0,44.0,46.53,231.0,20.052396742283275,-155.73374343104453,14.468363542116556,2.5
232,1960.0,9.0,13.0,23.0,5.0,41.32,232.0,19.992987851916688,-155.77329004636553,12.295905621901142,2.6
234,1960.0,9.0,17.0,20.0,9.0,22.95,234.0,19.68827846409199,-155.19784159253751,44.27090471025217,3.6
236,1960.0,9.0,24.0,15.0,7.0,49.84,236.0,19.16682956192408,-155.5478852587832,32.79147624229778,2.6
237,1960.0,9.0,25.0,14.0,19.0,53.71,237.0,19.37911146286416,-155.334389213806,13.342612063289955,3.0
260,1960.0,10.0,8.0,0.0,58.0,50.46,260.0,19.652625422003315,-155.06191755364102,21.533789520448533,2.6
261,1960.0,10.0,17.0,2.0,13.0,50.47,261.0,20.019421983697782,-155.7344709357693,12.061361204232334,3.6
264,1960.0,10.0,18.0,11.0,5.0,14.04,264.0,19.838257673792008,-155.8595310859386,38.31273111565202,2.7
265,1960.0,10.0,19.0,6.0,47.0,39.84,265.0,19.33805181587102,-155.66899086694332,38.19845661892509,2.5
268,1960.0,10.0,24.0,16.0,43.0,33.96,268.0,19.49145753242904,-154.9145604749165,7.727779908435991,2.6
269,1960.0,10.0,26.0,10.0,25.0,27.81,269.0,20.025724392050414,-155.44498045939451,17.33948165287327,2.7
270,1960.0,10.0,30.0,12.0,46.0,4.61,270.0,19.86300264648976,-155.1658831598281,40.521788116263686,2.8
271,1960.0,11.0,8.0,14.0,57.0,56.81,271.0,19.76947259857773,-155.9921497139117,18.68349319973485,3.4
273,1960.0,11.0,9.0,13.0,25.0,54.04,273.0,20.190253172998297,-155.78559533185432,40.05406112042586,2.6
274,1960.0,11.0,11.0,3.0,36.0,54.97,274.0,19.51730211975461,-155.0446440978122,30.982760007706105,2.6
277,1960.0,11.0,13.0,3.0,1.0,6.25,277.0,20.00940476739804,-155.6881898113001,14.911445665118052,4.1
283,1960.0,11.0,30.0,14.0,21.0,6.42,283.0,19.86057918502093,-155.1698980696082,7.876670300536457,2.5
285,1960.0,12.0,4.0,8.0,53.0,41.9,285.0,19.850349023971336,-155.89095924652486,42.05526367359401,3.2
286,1960.0,12.0,8.0,9.0,27.0,52.51,286.0,19.97669829491392,-155.20179664021515,39.71234603665715,2.6
289,1960.0,12.0,19.0,7.0,28.0,48.09,289.0,20.045074142896823,-155.47662955580722,10.846411360529864,2.6
292,1960.0,12.0,23.0,14.0,52.0,32.5,292.0,19.483055033589395,-155.76111316650616,15.467837540462138,3.0
301,1960.0,12.0,29.0,7.0,50.0,37.11,301.0,19.22375092081992,-155.80784058200692,40.323065340978985,2.9
305,1961.0,1.0,4.0,15.0,17.0,35.51,305.0,19.75366856706761,-156.01177602999766,7.280206227638173,3.1
306,1961.0,1.0,6.0,1.0,1.0,48.78,306.0,19.93378750693584,-155.74315498284267,34.62254787576846,3.2
309,1961.0,1.0,9.0,7.0,1.0,15.84,309.0,19.39881705968521,-155.42093895895303,20.176209616307045,2.9
310,1961.0,1.0,10.0,8.0,27.0,19.53,310.0,19.435823441575234,-155.55953760521487,22.014948808573443,2.9
313,1961.0,1.0,23.0,8.0,14.0,10.78,313.0,19.77649089756809,-155.94340690046462,10.212593295290342,2.6
314,1961.0,1.0,25.0,17.0,1.0,20.36,314.0,20.00901300773605,-155.34825865587237,39.63745129635677,2.6
315,1961.0,1.0,31.0,5.0,32.0,14.97,315.0,19.40302690958827,-155.18681528829853,39.355049612281306,2.7
316,1961.0,2.0,2.0,22.0,15.0,3.7,316.0,19.47241765489208,-155.03671850183804,21.840449907555705,2.6
317,1961.0,2.0,8.0,5.0,24.0,1.09,317.0,19.62672978055696,-155.48874182688203,19.35407881825069,2.7
319,1961.0,2.0,10.0,4.0,2.0,40.99,319.0,19.92801540833076,-155.71919122909628,16.377564110963604,2.8
341,1961.0,3.0,6.0,11.0,28.0,37.11,341.0,19.35421757476505,-155.14331639973392,36.31141500209761,3.1
344,1961.0,3.0,17.0,10.0,9.0,29.98,344.0,19.45226456133492,-155.6429951930387,9.495761741973125,2.5
345,1961.0,3.0,31.0,22.0,5.0,10.14,345.0,19.89957516108408,-155.5771289293547,31.981451413709717,3.2
352,1961.0,4.0,23.0,10.0,10.0,44.06,352.0,19.813813075380843,-155.86833889692454,5.43013958852997,3.3
357,1961.0,5.0,6.0,23.0,3.0,30.18,357.0,19.25735058511764,-155.86579886694727,38.23961055258272,3.1
360,1961.0,5.0,8.0,8.0,46.0,22.74,360.0,20.05540501385467,-155.49517259052803,35.14652934580151,2.8
361,1961.0,5.0,16.0,20.0,37.0,46.63,361.0,19.32808919295384,-155.612895914833,40.27049898446643,2.7
363,1961.0,5.0,25.0,19.0,24.0,26.67,363.0,19.04915121452863,-155.72774429555392,41.03385885804588,3.2
370,1961.0,5.0,26.0,6.0,47.0,0.26,370.0,19.35439712221314,-155.41698728023886,17.941633738377824,3.5
373,1961.0,5.0,30.0,8.0,58.0,26.23,373.0,19.281599433696908,-155.3731502620355,2.0992190644706734,2.6
374,1961.0,5.0,30.0,9.0,36.0,30.62,374.0,19.77450006676204,-155.9878460553941,3.348377524494132,2.9
377,1961.0,6.0,26.0,16.0,52.0,34.86,377.0,19.73311927777549,-155.74411928216665,43.18386042960932,2.5
378,1961.0,6.0,30.0,23.0,8.0,53.44,378.0,19.6834429377219,-155.36047029160895,18.85504439413989,4.4
391,1961.0,7.0,2.0,11.0,13.0,26.95,391.0,19.476756798677723,-154.87563129351145,18.048049065332613,2.7
394,1961.0,7.0,9.0,2.0,4.0,52.76,394.0,19.37266992115821,-155.07590472438142,34.14311044626465,2.6
397,1961.0,7.0,11.0,8.0,54.0,30.65,397.0,19.098939257585727,-155.71208915322325,24.116037802420685,2.6
399,1961.0,7.0,19.0,6.0,15.0,2.45,399.0,19.277285286256568,-155.8254135167078,17.94231794208479,2.5
400,1961.0,7.0,25.0,18.0,54.0,15.11,400.0,19.50994181955433,-155.09018259069643,2.561516167836253,2.9
401,1961.0,7.0,25.0,22.0,53.0,28.69,401.0,19.006638084097123,-155.7346886992634,37.48888418987286,2.6
404,1961.0,8.0,5.0,22.0,3.0,30.11,404.0,19.47170080264056,-154.90006202216762,29.580948009160927,2.5
405,1961.0,8.0,13.0,23.0,23.0,10.53,405.0,19.385302892756687,-155.03700454231586,36.29665053303253,4.9
419,1961.0,8.0,23.0,10.0,35.0,27.11,419.0,19.42600882776072,-155.0376309637921,2.974975378021101,3.1
423,1961.0,8.0,29.0,21.0,39.0,48.13,423.0,19.3168874445914,-155.16243558412577,3.789045057363453,2.9
424,1961.0,9.0,4.0,5.0,24.0,54.06,424.0,19.39436409067116,-155.40589671997128,10.598738360875672,2.5
426,1961.0,9.0,7.0,17.0,41.0,11.49,426.0,19.89687470788848,-155.6433015271777,23.711579315588928,3.0
429,1961.0,9.0,16.0,12.0,41.0,58.3,429.0,19.65724012778608,-155.81616888938885,39.86362032255379,3.2
431,1961.0,9.0,17.0,6.0,3.0,16.18,431.0,19.48403299558996,-155.62321940237152,4.16822693440157,2.5
432,1961.0,9.0,21.0,12.0,59.0,54.08,432.0,19.725911403359884,-155.4313655679239,44.50329690261086,3.0
440,1961.0,11.0,11.0,3.0,57.0,7.78,440.0,19.918360447324226,-155.56859471847167,10.333860810044015,3.4
443,1961.0,11.0,13.0,14.0,12.0,7.48,443.0,19.61841416217716,-155.62793105549116,16.52670981051007,3.6
449,1961.0,11.0,30.0,6.0,37.0,36.73,449.0,19.95181830901365,-155.30896194832934,26.444256303569546,2.6
450,1961.0,12.0,4.0,10.0,18.0,41.31,450.0,19.53468397297477,-155.42649345314655,11.87639316703214,2.7
451,1961.0,12.0,7.0,17.0,5.0,14.46,451.0,18.98083008812909,-155.69715813108436,16.81721792044786,2.5
452,1961.0,12.0,9.0,8.0,9.0,3.68,452.0,19.43645074114196,-155.65546864526578,9.784940064810634,2.8
453,1961.0,12.0,21.0,22.0,27.0,30.7,453.0,19.04345271853833,-155.72219281228695,16.445508516686004,3.5
455,1962.0,1.0,2.0,22.0,38.0,27.5,455.0,19.91035341366238,-155.71606350432978,30.09844392763447,2.6
456,1962.0,1.0,4.0,9.0,39.0,45.26,456.0,19.89204668175417,-155.84266142559144,14.549381588129975,3.3
457,1962.0,1.0,6.0,13.0,47.0,24.85,457.0,19.525197113778805,-155.91074587652048,24.95104572626914,3.5
459,1962.0,1.0,10.0,3.0,29.0,53.35,459.0,19.534868655946664,-155.67043307060385,27.563407238657465,3.3
468,1962.0,1.0,27.0,0.0,0.0,43.46,468.0,19.323201074972097,-155.7673871879427,22.648128973323555,2.5
469,1962.0,2.0,2.0,0.0,51.0,18.44,469.0,19.589388312972574,-155.21627478779368,40.36765249536809,3.2
470,1962.0,2.0,3.0,17.0,34.0,0.28,470.0,19.24946884885027,-155.72146714705198,14.4286998423447,2.5
471,1962.0,2.0,8.0,7.0,49.0,35.53,471.0,19.53562492967048,-155.2002943720366,38.16181005561531,3.4
472,1962.0,2.0,9.0,12.0,47.0,16.3,472.0,19.79771344181245,-155.75660522964617,25.799371799207865,3.0
473,1962.0,2.0,11.0,10.0,41.0,7.97,473.0,19.293485505347714,-155.40334061059923,27.04666988071625,3.0
476,1962.0,3.0,10.0,5.0,59.0,6.82,476.0,19.926461465913107,-155.28205685482402,40.57830711080692,2.6
477,1962.0,3.0,11.0,0.0,4.0,44.35,477.0,19.46010759745476,-155.32874935612992,9.76622912241481,2.8
478,1962.0,3.0,19.0,13.0,58.0,36.76,478.0,19.93824948268956,-155.33402897122397,5.6671042738195805,2.5
479,1962.0,4.0,4.0,0.0,47.0,56.18,479.0,19.80415208339183,-155.99503661672608,43.98516308363817,2.8
480,1962.0,4.0,4.0,21.0,11.0,36.35,480.0,19.60435403409929,-155.37864868462478,41.75730835666965,2.8
481,1962.0,4.0,11.0,23.0,39.0,25.31,481.0,19.551621318385664,-155.68860079720156,11.600250676972154,2.9
482,1962.0,4.0,12.0,5.0,20.0,33.08,482.0,19.73098975237131,-155.61713013191223,29.748182954905765,3.0
484,1962.0,4.0,12.0,21.0,34.0,1.97,484.0,19.445114087550166,-155.6120394227655,6.291064817114002,3.1
485,1962.0,4.0,21.0,20.0,26.0,11.09,485.0,19.36478808145053,-155.68652286142606,35.370103277728965,3.9
487,1962.0,4.0,24.0,2.0,18.0,55.03,487.0,19.47801104395964,-155.30782496698856,13.28548125386916,2.9
492,1962.0,5.0,2.0,14.0,38.0,30.38,492.0,19.96786181011369,-155.70945379214564,22.15960070538473,3.0
532,1962.0,5.0,4.0,4.0,35.0,6.56,532.0,19.47200558518831,-155.4732580580319,37.257833989611264,2.5
534,1962.0,5.0,4.0,20.0,32.0,15.26,534.0,19.56466497396269,-155.4168363192623,43.32802905512633,3.5
548,1962.0,5.0,9.0,20.0,11.0,36.34,548.0,19.29918111917562,-155.7508164026801,43.49934269916219,2.6
552,1962.0,5.0,16.0,13.0,49.0,26.47,552.0,19.604218151198808,-154.9958565097104,12.98769911008019,3.0
553,1962.0,5.0,18.0,9.0,54.0,59.58,553.0,19.38444074256348,-155.263450252053,11.058651470829492,3.1
559,1962.0,6.0,4.0,9.0,40.0,18.91,559.0,19.3590131428872,-155.47881833156003,35.00043163692257,2.6
564,1962.0,6.0,7.0,3.0,56.0,30.6,564.0,19.749441194534995,-155.71214535284707,23.343979349921693,3.6
565,1962.0,6.0,7.0,11.0,27.0,48.01,565.0,19.563105715314105,-155.78519688150965,13.88014500957054,2.9
570,1962.0,6.0,16.0,16.0,48.0,58.02,570.0,19.757072546383128,-155.67623605316143,41.03872525149432,2.6
571,1962.0,6.0,18.0,1.0,37.0,21.23,571.0,19.77506322019687,-155.59966410313612,18.096753399738315,2.6
575,1962.0,6.0,22.0,2.0,11.0,24.3,575.0,19.76183758697152,-155.19085712494163,35.60949043139874,2.8
577,1962.0,6.0,27.0,10.0,50.0,46.51,577.0,19.8274438166015,-155.7354902446612,40.00052808277646,2.7
582,1962.0,7.0,13.0,15.0,27.0,26.66,582.0,19.513115629923465,-155.55171034798903,9.470854125878354,2.6
584,1962.0,7.0,16.0,2.0,40.0,8.01,584.0,19.084524684473376,-155.83513015955447,25.598945778810258,2.8
589,1962.0,7.0,19.0,6.0,46.0,7.38,589.0,19.352185419790565,-155.49333701495092,43.34169608780295,2.6
590,1962.0,7.0,19.0,13.0,10.0,50.56,590.0,19.77344950898153,-155.11174728271502,22.2232762775282,2.5
591,1962.0,7.0,20.0,4.0,46.0,20.72,591.0,19.29285477407008,-155.6305207845354,9.103409664145344,2.8
593,1962.0,7.0,21.0,12.0,40.0,10.13,593.0,19.931875641668327,-155.79041461736236,39.57000283238013,2.8
594,1962.0,7.0,22.0,17.0,24.0,22.07,594.0,19.50984729111978,-154.95353709728172,35.03261807405879,2.7
595,1962.0,7.0,28.0,14.0,37.0,25.75,595.0,19.38620571339405,-155.53528797909755,42.04947111205974,2.7
597,1962.0,8.0,4.0,11.0,53.0,10.95,597.0,19.223497358110247,-155.37161789566514,8.888099017879718,2.9
598,1962.0,8.0,4.0,17.0,10.0,55.65,598.0,19.169517536436192,-155.71374099414146,8.879503950681446,2.7
601,1962.0,8.0,7.0,2.0,19.0,10.9,601.0,20.11466546765134,-155.62514122706517,11.701449090583436,2.6
602,1962.0,8.0,8.0,4.0,28.0,39.71,602.0,19.67296187559676,-155.07800073470773,9.43277768433117,3.5
604,1962.0,8.0,9.0,11.0,15.0,9.77,604.0,19.5455325659904,-155.93341981161245,23.957815727549256,3.7
610,1962.0,8.0,16.0,3.0,33.0,58.42,610.0,19.3596724884805,-155.40316464280932,25.87409511222748,2.5
614,1962.0,8.0,18.0,7.0,28.0,24.14,614.0,19.01850088623932,-155.8239790485293,28.970149851581468,3.5
616,1962.0,8.0,23.0,15.0,49.0,1.46,616.0,19.799679578971386,-155.4065659695776,36.07360280863311,2.8
621,1962.0,8.0,25.0,20.0,29.0,57.03,621.0,19.67169156892645,-154.98686542854267,3.2674398155370588,2.9
622,1962.0,8.0,30.0,12.0,17.0,50.01,622.0,19.41540416073534,-155.49724331247916,1.9853695098175872,2.7
623,1962.0,9.0,4.0,8.0,46.0,2.06,623.0,19.426155268134032,-155.07511168094905,27.937453550230327,3.1
625,1962.0,9.0,9.0,14.0,30.0,57.85,625.0,19.55178807103977,-155.3549778120921,32.888212393862354,2.5
629,1962.0,9.0,11.0,6.0,49.0,34.25,629.0,19.46554332955137,-155.74034923592416,39.70003219967093,2.6
630,1962.0,9.0,29.0,18.0,12.0,36.78,630.0,19.873827586842847,-155.7752389913576,33.1281977926049,3.4
636,1962.0,10.0,2.0,5.0,43.0,28.88,636.0,20.160517301443065,-155.70855458253249,5.733625123212027,2.7
654,1962.0,10.0,9.0,15.0,45.0,44.44,654.0,19.47978814515257,-155.8204111629782,38.88808500245208,2.6
655,1962.0,10.0,12.0,12.0,38.0,33.72,655.0,19.35556310437799,-155.2226252990686,30.999463553989845,2.5
656,1962.0,10.0,18.0,4.0,48.0,55.15,656.0,19.36534305462671,-155.87380131729523,19.2818470049112,2.8
657,1962.0,10.0,20.0,11.0,24.0,52.19,657.0,19.46100229133836,-154.9217484154242,34.69658893976622,2.7
658,1962.0,11.0,8.0,6.0,11.0,55.42,658.0,19.865434353119213,-155.41663863323078,7.863823786004421,2.9
659,1962.0,11.0,14.0,0.0,57.0,43.32,659.0,19.15838770514359,-155.5336489481386,43.923432879585896,2.5
661,1962.0,11.0,23.0,20.0,9.0,53.47,661.0,19.552931840114347,-154.86302680503428,26.04210251471482,2.9
