,id,latitude,longitude,time,magnitude,is_background,gen_0_parent,generation,datetime,index
21,16,19.727531569096712,-155.1717930317185,1959-04-21 21:40:33.237834000,3.8,True,16,0,1959-04-21 21:40:33.237834000,22
22,1356,19.73928086254457,-155.17205674369205,1959-04-21 21:41:17.344692806,2.5,False,16,1,1959-04-21 21:41:17.344692806,23
23,1355,19.72427755195985,-155.14821420316477,1959-04-21 21:47:49.199218151,2.6,False,16,1,1959-04-21 21:47:49.199218151,24
24,1353,19.714969298817635,-155.17575781381518,1959-04-21 22:00:47.290147089,2.6,False,16,1,1959-04-21 22:00:47.290147089,25
25,17,19.646475582223992,-155.19230565933188,1959-04-30 13:24:41.781952000,3.5,True,17,0,1959-04-30 13:24:41.781952000,26
26,1357,19.655341840527477,-155.20181392842937,1959-04-30 13:35:10.512165624,2.7,False,17,1,1959-04-30 13:35:10.512165624,27
27,18,19.754875904587117,-155.15729358373218,1959-05-05 03:37:45.756609000,3.5,True,18,0,1959-05-05 03:37:45.756609000,28
28,1360,19.743011632388868,-155.16051116694413,1959-05-05 03:47:21.157046925,3.7,False,18,1,1959-05-05 03:47:21.157046925,29
29,2282,19.75744257122552,-155.1518835743038,1959-05-05 04:07:33.106543941,3.5,False,18,2,1959-05-05 04:07:33.106543941,30
30,19,19.55845778265342,-154.99111682323434,1959-05-09 19:49:22.872157000,2.9,True,19,0,1959-05-09 19:49:22.872157000,31
31,1361,19.753225865546767,-155.15682044948218,1959-05-11 18:12:43.468429399,3.0,False,18,1,1959-05-11 18:12:43.468429399,32
32,1358,19.77414661150103,-155.18535430539194,1959-05-14 13:29:22.316218151,2.5,False,18,1,1959-05-14 13:29:22.316218151,33
33,2281,19.78072700653272,-155.1213247914065,1959-05-15 17:38:04.028817265,2.7,False,18,2,1959-05-15 17:38:04.028817265,34
34,20,19.22119956129109,-155.7544820423825,1959-05-18 07:15:51.806096000,3.1,True,20,0,1959-05-18 07:15:51.806096000,35
35,3037,19.733389211370337,-155.25823422369132,1959-05-24 04:20:13.889114101,2.6,False,18,3,1959-05-24 04:20:13.889114101,36
36,3539,19.75328975945504,-155.2798225146612,1959-05-24 05:54:00.370667219,2.6,False,18,4,1959-05-24 05:54:00.370667219,37
37,21,19.128673872133792,-155.75350819002534,1959-05-26 07:58:44.754789000,2.5,True,21,0,1959-05-26 07:58:44.754789000,38
38,22,19.68146040008352,-155.33730329529894,1959-05-29 14:09:36.666363000,2.7,True,22,0,1959-05-29 14:09:36.666363000,39
39,23,20.049305982875616,-155.63989998551295,1959-05-29 20:53:49.186483000,2.5,True,23,0,1959-05-29 20:53:49.186483000,40
40,3038,19.755461910491483,-155.14870165539904,1959-05-30 08:34:06.783253635,2.5,False,18,3,1959-05-30 08:34:06.783253635,41
41,24,19.846370351755333,-155.56443697491684,1959-06-01 00:50:10.841102000,2.8,True,24,0,1959-06-01 00:50:10.841102000,42
42,25,19.80547239689612,-155.4596377761005,1959-06-13 00:40:47.617821000,2.9,True,25,0,1959-06-13 00:40:47.617821000,43
43,1362,19.81221721841533,-155.4537009544714,1959-06-13 00:49:38.139596547,3.0,False,25,1,1959-06-13 00:49:38.139596547,44
44,2285,19.816445969313666,-155.45763306340692,1959-06-13 00:49:52.363915809,2.8,False,25,2,1959-06-13 00:49:52.363915809,45
45,3040,19.775927505042077,-155.46003035175522,1959-06-14 22:07:13.255857574,2.6,False,25,3,1959-06-14 22:07:13.255857574,46
46,3540,19.75760900104236,-155.4661350539372,1959-06-14 22:20:55.270792791,2.6,False,25,4,1959-06-14 22:20:55.270792791,47
47,1354,19.556925037787167,-154.97210514256972,1959-06-18 14:55:16.909927820,2.8,False,16,1,1959-06-18 14:55:16.909927820,48
48,3819,19.757259019337003,-155.47407610584858,1959-06-18 23:35:08.833282438,3.6,False,25,5,1959-06-18 23:35:08.833282438,49
49,4072,19.7445171682647,-155.3150054413167,1959-06-19 17:27:41.187123838,2.5,False,25,6,1959-06-19 17:27:41.187123838,50
50,4239,19.748530955865963,-155.313098069367,1959-06-19 18:09:01.264968509,2.7,False,25,7,1959-06-19 18:09:01.264968509,51
51,26,19.339673900630974,-155.25709200533603,1959-06-21 00:38:02.771086000,3.2,True,26,0,1959-06-21 00:38:02.771086000,52
52,2278,19.55674768993252,-154.98197734189733,1959-06-21 23:12:58.874321135,2.6,False,16,2,1959-06-21 23:12:58.874321135,53
53,3036,19.560297947668865,-154.9799812807928,1959-06-21 23:19:59.620371007,2.7,False,16,3,1959-06-21 23:19:59.620371007,54
54,3538,19.552642888965757,-154.97553435501297,1959-06-22 00:59:54.363775459,2.5,False,16,4,1959-06-22 00:59:54.363775459,55
55,27,19.2530647128402,-155.67373951211306,1959-06-22 01:36:55.067438000,2.7,True,27,0,1959-06-22 01:36:55.067438000,56
56,28,19.32574396575637,-155.32562196620185,1959-06-22 05:34:09.622015000,3.3,True,28,0,1959-06-22 05:34:09.622015000,57
57,1363,19.243592043643304,-155.28614408534497,1959-06-22 05:37:14.428069489,3.3,False,28,1,1959-06-22 05:37:14.428069489,58
58,29,19.542208531641965,-155.0542339874949,1959-07-01 10:21:12.453938000,2.5,True,29,0,1959-07-01 10:21:12.453938000,59
59,30,19.973764264498566,-155.19649483277007,1959-07-01 20:30:41.742794000,3.2,True,30,0,1959-07-01 20:30:41.742794000,60
60,31,19.2941574765867,-155.27824459143284,1959-07-07 02:31:28.350218000,2.6,True,31,0,1959-07-07 02:31:28.350218000,61
61,1364,19.30622476254956,-155.28645914146836,1959-07-07 14:14:26.121845952,2.5,False,31,1,1959-07-07 14:14:26.121845952,62
62,32,19.44669058898088,-155.50405819715678,1959-07-11 12:47:35.284037000,2.9,True,32,0,1959-07-11 12:47:35.284037000,63
63,2284,19.806986365749857,-155.43793009863924,1959-07-11 14:17:04.981226516,3.4,False,25,2,1959-07-11 14:17:04.981226516,64
64,3039,19.896554879709864,-155.4607404080161,1959-07-11 14:38:26.067707672,2.6,False,25,3,1959-07-11 14:38:26.067707672,65
65,33,19.18995902246253,-155.66906774024636,1959-07-12 15:04:46.988414000,2.5,True,33,0,1959-07-12 15:04:46.988414000,66
66,2283,19.747116936047263,-155.1517766301844,1959-07-14 01:05:57.333791709,2.5,False,18,2,1959-07-14 01:05:57.333791709,67
67,34,19.43334625556983,-155.51560998111665,1959-07-14 08:45:55.025702000,2.9,True,34,0,1959-07-14 08:45:55.025702000,68
68,35,19.497740448737684,-155.4016820989818,1959-07-18 09:58:22.136001000,2.5,True,35,0,1959-07-18 09:58:22.136001000,69
69,1368,19.47953195271465,-155.38324367711772,1959-07-18 10:02:13.489033593,2.5,False,35,1,1959-07-18 10:02:13.489033593,70
70,1367,19.49720465946905,-155.40708589300405,1959-07-18 10:05:20.446678244,3.2,False,35,1,1959-07-18 10:05:20.446678244,71
71,2288,19.4902593832769,-155.39816844572002,1959-07-18 10:07:14.448245829,3.2,False,35,2,1959-07-18 10:07:14.448245829,72
72,2287,19.49691597298249,-155.40685978675907,1959-07-23 03:43:16.928974593,2.6,False,35,2,1959-07-23 03:43:16.928974593,73
73,36,20.016686164151768,-155.68768935349,1959-07-24 05:06:53.119147000,2.7,True,36,0,1959-07-24 05:06:53.119147000,74
74,1365,19.45004195811856,-155.51063899407222,1959-07-27 16:54:07.610969113,2.6,False,32,1,1959-07-27 16:54:07.610969113,75
75,37,19.742803346151156,-156.01554134376445,1959-08-02 05:09:34.719848000,2.5,True,37,0,1959-08-02 05:09:34.719848000,76
76,38,19.314123528577014,-155.42470208805523,1959-08-16 12:35:24.409298000,3.6,True,38,0,1959-08-16 12:35:24.409298000,77
77,1373,19.347280978068326,-155.39264999889537,1959-08-16 12:35:25.275483617,2.5,False,38,1,1959-08-16 12:35:25.275483617,78
78,1370,19.469688345418884,-155.4970119831741,1959-08-16 12:48:11.468255786,2.9,False,38,1,1959-08-16 12:48:11.468255786,79
79,39,19.306151976402635,-155.6016202186315,1959-08-19 04:54:49.331542000,2.7,True,39,0,1959-08-19 04:54:49.331542000,80
80,1371,19.3116336576132,-155.4260001355977,1959-08-19 15:33:51.964193791,2.8,False,38,1,1959-08-19 15:33:51.964193791,81
81,2290,19.3092405507602,-155.43473259160118,1959-08-19 15:38:27.386698027,2.5,False,38,2,1959-08-19 15:38:27.386698027,82
82,40,19.65056791351644,-155.83231233204583,1959-08-20 03:14:48.786913000,3.9,True,40,0,1959-08-20 03:14:48.786913000,83
83,1375,19.71506264751937,-155.79886701998151,1959-08-20 03:14:53.139066941,2.9,False,40,1,1959-08-20 03:14:53.139066941,84
84,1374,19.709658946343872,-155.8105783317479,1959-08-20 11:07:26.535957556,2.5,False,40,1,1959-08-20 11:07:26.535957556,85
85,1376,19.650534259523464,-155.82858888430985,1959-08-20 12:05:44.775179058,3.3,False,40,1,1959-08-20 12:05:44.775179058,86
86,2293,19.656039802761587,-155.82290308778786,1959-08-20 12:07:05.135563478,2.5,False,40,2,1959-08-20 12:07:05.135563478,87
87,41,19.866970199571277,-155.92870855620458,1959-08-24 17:54:54.953902000,2.5,True,41,0,1959-08-24 17:54:54.953902000,88
88,1378,19.865000873870542,-155.92357936848276,1959-08-24 18:50:04.508684572,3.1,False,41,1,1959-08-24 18:50:04.508684572,89
89,2295,19.86227434767382,-155.91871651210613,1959-08-24 18:52:50.061298391,2.5,False,41,2,1959-08-24 18:52:50.061298391,90
90,1377,19.872260678362096,-155.92703318753257,1959-08-25 01:55:25.723738946,3.5,False,41,1,1959-08-25 01:55:25.723738946,91
91,2279,19.653906159774152,-155.21332835387358,1959-08-28 14:03:08.690643054,3.1,False,17,2,1959-08-28 14:03:08.690643054,92
92,42,19.66616376946425,-155.10869015495845,1959-09-05 15:13:14.528302000,2.6,True,42,0,1959-09-05 15:13:14.528302000,93
93,1379,19.66631656374092,-155.10718346471955,1959-09-05 15:15:27.436578174,2.9,False,42,1,1959-09-05 15:15:27.436578174,94
94,43,19.596013139706923,-155.41962051580276,1959-09-06 15:11:41.128172000,2.7,True,43,0,1959-09-06 15:11:41.128172000,95
95,44,19.458696675312424,-155.01537165544514,1959-09-07 05:19:46.808656000,2.5,True,44,0,1959-09-07 05:19:46.808656000,96
96,3818,19.635051779835912,-155.47433209137608,1959-09-10 01:24:20.190043265,2.6,False,25,5,1959-09-10 01:24:20.190043265,97
97,1366,19.43363780208833,-155.51579301667834,1959-09-16 06:01:14.101777832,2.7,False,34,1,1959-09-16 06:01:14.101777832,98
98,2286,19.43479081104732,-155.51318831960185,1959-09-16 06:04:19.595546306,2.5,False,34,2,1959-09-16 06:04:19.595546306,99
99,45,19.797397083209678,-155.60650730823053,1959-09-22 06:41:32.604698000,2.6,True,45,0,1959-09-22 06:41:32.604698000,100
100,1380,19.80513192595445,-155.62174645652718,1959-09-22 07:34:03.848020884,2.7,False,45,1,1959-09-22 07:34:03.848020884,101
101,46,19.77969691694226,-155.74471999276625,1959-09-23 02:20:37.895474000,2.7,True,46,0,1959-09-23 02:20:37.895474000,102
102,2296,19.720873403665976,-155.08852716451807,1959-09-24 12:48:07.966158508,2.5,False,42,2,1959-09-24 12:48:07.966158508,103
103,3047,19.71669217419761,-155.07526281271467,1959-09-24 13:15:18.188610052,2.8,False,42,3,1959-09-24 13:15:18.188610052,104
104,3541,19.71373213377037,-155.0721093027854,1959-09-24 17:12:00.875735851,2.5,False,42,4,1959-09-24 17:12:00.875735851,105
105,2294,19.878308594023256,-155.92753051138388,1959-10-09 08:39:53.527865546,3.5,False,41,2,1959-10-09 08:39:53.527865546,106
106,3046,19.87166252468434,-155.9346350965868,1959-10-09 08:40:30.698142481,2.5,False,41,3,1959-10-09 08:40:30.698142481,107
107,3043,19.87927843086123,-155.91267111655944,1959-10-09 08:46:59.598340085,2.6,False,41,3,1959-10-09 08:46:59.598340085,108
108,3044,19.85974532961744,-155.92956992075204,1959-10-09 08:58:40.675341742,2.5,False,41,3,1959-10-09 08:58:40.675341742,109
109,3542,19.713364004821145,-155.07118878720377,1959-10-12 01:20:34.657016885,3.8,False,42,4,1959-10-12 01:20:34.657016885,110
110,3820,19.720274190040943,-155.04915764929848,1959-10-12 03:44:59.333622432,2.5,False,42,5,1959-10-12 03:44:59.333622432,111
111,47,19.71610360457095,-155.89114571289744,1959-10-17 13:15:55.562331000,2.6,True,47,0,1959-10-17 13:15:55.562331000,112
112,48,20.09140039373321,-155.724605014694,1959-10-17 16:41:43.932517000,2.9,True,48,0,1959-10-17 16:41:43.932517000,113
113,49,19.18970912367429,-155.83379163438565,1959-10-22 08:45:54.458668000,2.5,True,49,0,1959-10-22 08:45:54.458668000,114
114,50,19.79159651828888,-155.8010799088744,1959-10-27 10:16:28.802233000,2.9,True,50,0,1959-10-27 10:16:28.802233000,115
115,1383,19.790868426080948,-155.7870578649911,1959-10-28 18:39:14.633574029,3.3,False,50,1,1959-10-28 18:39:14.633574029,116
116,51,19.13682414620506,-155.5752117245816,1959-10-31 08:59:13.775693000,3.0,True,51,0,1959-10-31 08:59:13.775693000,117
117,1384,19.13422192976093,-155.57625135922828,1959-10-31 09:20:21.236242164,2.6,False,51,1,1959-10-31 09:20:21.236242164,118
118,52,19.02765176814687,-155.85734719256453,1959-11-07 23:21:02.898811000,2.5,True,52,0,1959-11-07 23:21:02.898811000,119
119,1382,19.188066749920385,-155.83378224521542,1959-11-11 17:29:55.836671355,3.5,False,49,1,1959-11-11 17:29:55.836671355,120
120,2297,19.179378809437623,-155.86792287975965,1959-11-11 18:15:05.855959209,2.8,False,49,2,1959-11-11 18:15:05.855959209,121
121,53,19.660423069946106,-155.28946386750542,1959-11-14 20:57:04.748769000,2.6,True,53,0,1959-11-14 20:57:04.748769000,122
122,54,19.52103103110187,-155.23958001644513,1959-11-16 14:44:44.728895000,3.6,True,54,0,1959-11-16 14:44:44.728895000,123
123,1387,19.533159619788854,-155.19351512714783,1959-11-16 14:44:44.826311120,2.8,False,54,1,1959-11-16 14:44:44.826311120,124
124,1388,19.516479842991743,-155.24311874603765,1959-11-16 15:24:28.804174396,3.0,False,54,1,1959-11-16 15:24:28.804174396,125
125,1386,19.522640882594622,-155.2340610290278,1959-11-16 15:41:43.704753720,3.8,False,54,1,1959-11-16 15:41:43.704753720,126
126,55,19.76008611114076,-155.87470254451998,1959-11-17 05:21:18.990956000,2.8,True,55,0,1959-11-17 05:21:18.990956000,127
127,56,19.211902792958146,-155.48370433995154,1959-11-22 05:13:39.439968000,2.7,True,56,0,1959-11-22 05:13:39.439968000,128
128,57,19.9114039946363,-155.55115255178734,1959-12-09 10:17:26.763927000,2.9,True,57,0,1959-12-09 10:17:26.763927000,129
129,1385,19.663714765014355,-155.2912760486853,1959-12-11 23:00:46.899037592,2.7,False,53,1,1959-12-11 23:00:46.899037592,130
130,2298,19.66235916459937,-155.29411378348607,1959-12-11 23:02:24.193031650,2.7,False,53,2,1959-12-11 23:02:24.193031650,131
131,58,20.046007373423937,-155.56254383270638,1959-12-16 14:29:11.068333000,2.8,True,58,0,1959-12-16 14:29:11.068333000,132
132,1389,20.043535959130203,-155.56523341977453,1959-12-16 15:11:52.336708688,2.6,False,58,1,1959-12-16 15:11:52.336708688,133
133,3048,19.20121600576792,-155.89441281278775,1959-12-21 20:18:15.911846728,2.8,False,49,3,1959-12-21 20:18:15.911846728,134
134,59,19.47081553549735,-155.86817935606305,1959-12-24 00:28:17.242800000,2.5,True,59,0,1959-12-24 00:28:17.242800000,135
135,60,19.25140260447518,-155.45613968113972,1959-12-25 07:19:41.712384000,2.7,True,60,0,1959-12-25 07:19:41.712384000,136
136,4071,19.771539943074934,-155.46485605908396,1959-12-27 07:54:40.182185045,3.5,False,25,6,1959-12-27 07:54:40.182185045,137
137,4236,19.778560198867645,-155.47020319311233,1959-12-27 08:11:01.833181909,2.7,False,25,7,1959-12-27 08:11:01.833181909,138
138,4238,19.781306307818625,-155.5006807135499,1959-12-27 10:53:38.881561240,2.9,False,25,7,1959-12-27 10:53:38.881561240,139
139,61,19.56215515158486,-155.24359256805758,1960-01-03 03:13:39.200146000,2.6,True,61,0,1960-01-03 03:13:39.200146000,140
140,62,19.402196724548613,-155.1633753441239,1960-01-07 05:24:03.263796000,2.6,True,62,0,1960-01-07 05:24:03.263796000,141
141,1369,20.007720735547256,-155.69209160020034,1960-01-07 07:31:14.846143793,2.8,False,36,1,1960-01-07 07:31:14.846143793,142
142,63,19.53062036276488,-155.35664878037522,1960-01-16 20:34:18.489405000,2.6,True,63,0,1960-01-16 20:34:18.489405000,143
143,64,19.52010660240063,-155.19753578951608,1960-01-21 10:43:21.262695000,2.7,True,64,0,1960-01-21 10:43:21.262695000,144
144,65,19.75701473846556,-155.5386726325317,1960-01-22 04:51:29.268885000,2.8,True,65,0,1960-01-22 04:51:29.268885000,145
145,66,19.35355559118807,-155.05592726097626,1960-01-23 05:27:44.330944000,2.8,True,66,0,1960-01-23 05:27:44.330944000,146
146,1390,19.355604796222647,-155.05080673482666,1960-01-23 05:33:16.913906417,3.0,False,66,1,1960-01-23 05:33:16.913906417,147
147,2299,19.342570226578665,-155.04222032346954,1960-01-23 05:37:42.882235148,2.6,False,66,2,1960-01-23 05:37:42.882235148,148
148,67,19.44597146705348,-155.4573243878524,1960-01-24 07:20:03.042095000,3.1,True,67,0,1960-01-24 07:20:03.042095000,149
149,68,19.659425388145102,-155.2540557039773,1960-01-27 04:37:31.912688000,3.0,True,68,0,1960-01-27 04:37:31.912688000,150
150,69,19.29448059668135,-155.67872352703264,1960-02-02 06:05:13.525142000,2.5,True,69,0,1960-02-02 06:05:13.525142000,151
151,1391,19.29719700138613,-155.68353536150224,1960-02-02 06:28:08.763654414,3.1,False,69,1,1960-02-02 06:28:08.763654414,152
152,70,19.486830706518877,-155.29257819857557,1960-02-06 07:33:14.373915000,3.1,True,70,0,1960-02-06 07:33:14.373915000,153
153,1392,19.49539125706403,-155.28530155087688,1960-02-06 07:38:57.072489496,2.9,False,70,1,1960-02-06 07:38:57.072489496,154
154,71,19.77480061194689,-155.3523853492674,1960-02-07 05:59:06.450881000,2.8,True,71,0,1960-02-07 05:59:06.450881000,155
155,2289,20.00771345553693,-155.69340217747293,1960-02-10 08:46:12.027175007,3.7,False,36,2,1960-02-10 08:46:12.027175007,156
156,4237,19.769301458835827,-155.46997773889177,1960-02-13 00:39:36.648468818,2.9,False,25,7,1960-02-13 00:39:36.648468818,157
157,4334,19.767179164414028,-155.45715403095377,1960-02-13 02:42:06.447705203,3.1,False,25,8,1960-02-13 02:42:06.447705203,158
158,4392,19.76545728938231,-155.4825577691739,1960-02-14 14:41:25.197909941,4.1,False,25,9,1960-02-14 14:41:25.197909941,159
159,4431,19.53386180936375,-155.41698214175,1960-02-14 16:24:31.055662819,2.8,False,25,10,1960-02-14 16:24:31.055662819,160
160,72,19.51680896577309,-155.61452846992813,1960-03-04 01:19:30.242547000,2.6,True,72,0,1960-03-04 01:19:30.242547000,161
161,73,19.691407514959916,-155.01300644584916,1960-03-04 09:54:05.854147000,3.1,True,73,0,1960-03-04 09:54:05.854147000,162
162,1394,19.684928876401507,-155.0141419125468,1960-03-08 05:49:27.256465699,2.6,False,73,1,1960-03-08 05:49:27.256465699,163
163,1393,19.6824679444438,-154.98559758323483,1960-03-09 16:12:44.048966539,3.3,False,73,1,1960-03-09 16:12:44.048966539,164
164,74,19.133040421229776,-155.88031519170136,1960-03-12 05:19:23.586010000,2.8,True,74,0,1960-03-12 05:19:23.586010000,165
165,75,19.59626718156383,-155.28891156949183,1960-03-13 08:10:27.573160000,3.6,True,75,0,1960-03-13 08:10:27.573160000,166
166,1395,19.597695442451634,-155.2959982976351,1960-03-21 07:56:26.249871633,2.5,False,75,1,1960-03-21 07:56:26.249871633,167
167,76,19.462362603093226,-154.9992588555204,1960-03-24 18:28:41.770611000,2.7,True,76,0,1960-03-24 18:28:41.770611000,168
168,77,19.783120071420683,-155.45182399009678,1960-03-31 21:48:50.793765000,4.1,True,77,0,1960-03-31 21:48:50.793765000,169
169,1399,19.782245416165917,-155.44424263395985,1960-03-31 21:49:03.767276180,2.8,False,77,1,1960-03-31 21:49:03.767276180,170
170,2302,19.78073376077417,-155.4379547191199,1960-03-31 23:26:02.562367560,3.2,False,77,2,1960-03-31 23:26:02.562367560,171
171,1401,19.78024263829756,-155.4276432258736,1960-04-01 04:50:22.359537791,3.4,False,77,1,1960-04-01 04:50:22.359537791,172
172,2303,19.7704268760102,-155.42051529105245,1960-04-01 05:03:58.785075732,2.5,False,77,2,1960-04-01 05:03:58.785075732,173
173,1398,19.776537308646493,-155.4366332436535,1960-04-01 05:51:43.728601701,2.6,False,77,1,1960-04-01 05:51:43.728601701,174
174,2301,20.171736988755125,-155.70091649105152,1960-04-01 06:09:52.627077625,2.8,False,77,2,1960-04-01 06:09:52.627077625,175
175,1396,19.78445563904995,-155.4548823174593,1960-04-04 13:25:37.466638220,2.5,False,77,1,1960-04-04 13:25:37.466638220,176
176,78,19.13447534295355,-155.78690619334876,1960-04-06 12:59:45.827633000,3.6,True,78,0,1960-04-06 12:59:45.827633000,177
177,79,19.259278467132614,-155.54790128334977,1960-04-09 14:59:01.064647000,2.5,True,79,0,1960-04-09 14:59:01.064647000,178
178,1402,19.26566927840163,-155.55114966185877,1960-04-09 18:17:48.957009901,2.6,False,79,1,1960-04-09 18:17:48.957009901,179
179,80,19.376949709499453,-155.10754367868694,1960-04-10 10:46:31.928919000,2.8,True,80,0,1960-04-10 10:46:31.928919000,180
180,81,19.110931336642977,-155.6502534122806,1960-04-12 04:48:45.322629000,3.1,True,81,0,1960-04-12 04:48:45.322629000,181
181,82,19.019202701285295,-155.8038187593823,1960-04-15 23:33:03.453562000,2.8,True,82,0,1960-04-15 23:33:03.453562000,182
182,83,19.433184692678022,-154.9282610553892,1960-04-22 11:43:43.126656000,3.0,True,83,0,1960-04-22 11:43:43.126656000,183
183,1403,19.429496974962724,-154.93071871686948,1960-04-22 13:15:53.515676723,2.7,False,83,1,1960-04-22 13:15:53.515676723,184
184,84,19.55529218473662,-155.03294007432248,1960-04-28 18:44:21.007762000,2.7,True,84,0,1960-04-28 18:44:21.007762000,185
185,2304,19.489032288438192,-154.91642014781638,1960-04-29 18:48:08.040743252,2.5,False,83,2,1960-04-29 18:48:08.040743252,186
186,85,19.59848374272225,-155.73442836370236,1960-05-03 02:10:23.648428000,2.6,True,85,0,1960-05-03 02:10:23.648428000,187
187,86,19.311289043126244,-155.11194734521828,1960-05-03 12:23:01.204764000,3.2,True,86,0,1960-05-03 12:23:01.204764000,188
188,1406,19.30127308138204,-155.1139513106473,1960-05-03 12:23:07.732054443,2.7,False,86,1,1960-05-03 12:23:07.732054443,189
189,1407,19.338178387351856,-155.1162137962211,1960-05-03 15:06:59.028288445,2.9,False,86,1,1960-05-03 15:06:59.028288445,190
190,87,19.66531548318956,-155.21668210932677,1960-05-06 16:26:22.990784000,4.2,True,87,0,1960-05-06 16:26:22.990784000,191
191,1410,19.664182670314307,-155.26161662512868,1960-05-06 16:26:32.937834758,3.4,False,87,1,1960-05-06 16:26:32.937834758,192
192,2310,19.66320992098593,-155.25824129366794,1960-05-06 16:30:11.953613409,2.5,False,87,2,1960-05-06 16:30:11.953613409,193
193,1414,19.68413541996753,-155.2383968407834,1960-05-06 16:30:28.915079462,2.8,False,87,1,1960-05-06 16:30:28.915079462,194
194,2309,19.668665012684308,-155.2574407570155,1960-05-06 16:32:29.942002828,2.8,False,87,2,1960-05-06 16:32:29.942002828,195
195,3052,19.62350533113915,-155.3479902473877,1960-05-06 16:33:20.362646109,3.4,False,87,3,1960-05-06 16:33:20.362646109,196
196,3053,19.65864930987508,-155.166841369152,1960-05-06 16:36:14.178293626,2.5,False,87,3,1960-05-06 16:36:14.178293626,197
197,1412,19.66692523652893,-155.20827213098,1960-05-06 17:07:52.478666425,2.9,False,87,1,1960-05-06 17:07:52.478666425,198
198,1408,19.4926999971115,-155.19915372529064,1960-05-06 21:30:03.918193622,2.8,False,87,1,1960-05-06 21:30:03.918193622,199
199,1413,19.66202045282932,-155.14973966700595,1960-05-07 00:36:37.997317482,2.8,False,87,1,1960-05-07 00:36:37.997317482,200
200,88,19.742679653777184,-155.77917282272642,1960-05-12 10:06:43.404300000,2.9,True,88,0,1960-05-12 10:06:43.404300000,201
201,1415,19.75878595577991,-155.80135801220192,1960-05-12 11:20:28.753825836,2.8,False,88,1,1960-05-12 11:20:28.753825836,202
202,4432,19.75077343062017,-155.5004722339099,1960-05-21 01:54:44.988028228,2.8,False,25,10,1960-05-21 01:54:44.988028228,203
203,89,19.585761485237324,-155.38076704558864,1960-05-24 21:49:57.725312000,2.7,True,89,0,1960-05-24 21:49:57.725312000,204
204,1416,19.6180729957154,-155.30137234660168,1960-05-24 21:50:41.116871107,2.5,False,89,1,1960-05-24 21:50:41.116871107,205
205,90,19.63993471246558,-155.77617941892106,1960-05-30 07:32:30.161395000,3.1,True,90,0,1960-05-30 07:32:30.161395000,206
