year,month,day,hour,minute,sec,ID,lat,lon,depth,mag
1959.0,6.0,27.0,1.0,17.0,57.93,24.0,19.875192470219684,-155.40854408288044,13.708188845995146,2.9
1959.0,7.0,1.0,6.0,40.0,30.77,25.0,19.31714139469116,-155.04875446275338,36.129213006185395,3.7
1959.0,7.0,4.0,18.0,47.0,42.56,26.0,19.64196981763176,-155.97589849526088,33.773040282047454,2.7
1959.0,7.0,27.0,8.0,9.0,5.38,27.0,19.941675921489225,-155.2792707835488,16.631143049207175,3.0
1959.0,7.0,31.0,14.0,24.0,59.65,28.0,20.03796226265637,-155.4696839390428,13.488643225846802,3.3
1959.0,8.0,3.0,6.0,34.0,52.44,29.0,19.30400306677257,-155.3254311414612,2.477553055235785,2.6
1959.0,8.0,4.0,3.0,53.0,22.72,30.0,19.17177355428189,-155.5706768710937,43.2257933033934,3.0
1959.0,8.0,8.0,4.0,19.0,9.11,31.0,19.804706697361706,-155.48108835066463,22.954064347390492,2.5
1959.0,8.0,28.0,17.0,31.0,21.53,33.0,19.73308761005168,-155.9952242292156,22.085524453872175,2.5
1959.0,9.0,5.0,19.0,16.0,57.68,34.0,19.712384126427423,-156.01083510258692,20.221536558246513,2.9
1959.0,9.0,7.0,14.0,26.0,33.3,35.0,19.258485847331013,-155.65704453430016,31.4290034196479,2.6
1959.0,9.0,13.0,19.0,50.0,19.42,36.0,19.94354105630786,-155.31050925555277,43.31800338101213,2.6
1959.0,9.0,22.0,22.0,14.0,2.01,37.0,19.564763360843813,-154.98329605791184,29.905684262164417,2.8
1959.0,9.0,23.0,6.0,30.0,52.88,38.0,19.75849884826036,-155.948355684225,16.04144117108033,2.5
1959.0,10.0,11.0,8.0,4.0,54.04,39.0,19.962090430310404,-155.6809964392343,22.995793621341413,2.6
1959.0,10.0,16.0,4.0,3.0,7.16,40.0,20.06046580240386,-155.58768810468868,10.259413879036682,2.6
1959.0,10.0,24.0,13.0,13.0,26.38,41.0,19.711345838592468,-155.13435235798158,15.520578564004838,2.7
1959.0,11.0,7.0,8.0,28.0,41.53,42.0,19.59476856987612,-155.3529940415626,8.292381360193154,2.7
1959.0,11.0,12.0,15.0,18.0,20.17,43.0,19.48840540198397,-155.0148423085721,21.339033812160082,3.1
1959.0,12.0,10.0,16.0,15.0,39.72,44.0,20.116566738629075,-155.75899882020644,30.477524960464642,2.6
1959.0,12.0,14.0,19.0,32.0,34.42,45.0,19.679397662677243,-155.4543535134743,14.386194661770372,3.0
1959.0,12.0,25.0,12.0,53.0,55.6,46.0,19.507816687995284,-155.7673015807165,12.425774211245951,2.6
1959.0,12.0,30.0,8.0,2.0,30.3,47.0,19.755860085282297,-155.54972424982307,39.18903269738562,2.9
1960.0,1.0,5.0,10.0,54.0,1.77,48.0,19.19765586625261,-155.52254600123325,13.654269076550612,4.1
1960.0,1.0,8.0,13.0,45.0,53.66,49.0,20.126861053162003,-155.54873923714098,4.502730595857067,2.8
1960.0,1.0,9.0,15.0,51.0,11.44,50.0,19.97675537275691,-155.27812597122576,2.8479305761715104,2.6
1960.0,1.0,12.0,3.0,39.0,48.43,51.0,19.69967000534784,-155.35215791185044,31.225642357145546,2.7
1960.0,1.0,13.0,13.0,39.0,22.39,52.0,19.559068096672096,-155.28296247418493,25.426846339056066,2.6
1960.0,1.0,19.0,3.0,27.0,12.5,53.0,19.548066669345857,-155.34637678741404,30.33424115088957,2.6
1960.0,1.0,28.0,20.0,44.0,25.02,54.0,19.600518335879965,-155.3495648180797,25.796588472312692,2.5
1960.0,2.0,3.0,14.0,55.0,47.95,55.0,19.446609784891542,-155.48209461072773,44.990868121359306,2.5
1960.0,2.0,6.0,17.0,33.0,40.51,56.0,19.246604564329846,-155.34770676278168,22.928535505292544,2.9
1960.0,2.0,17.0,7.0,17.0,51.31,58.0,19.471397453128407,-155.77361709937549,37.6713028348776,2.9
1960.0,2.0,29.0,9.0,1.0,45.31,60.0,19.47123237192321,-155.43046361146563,23.829996434709827,2.6
1960.0,3.0,3.0,7.0,46.0,23.92,61.0,19.510491662020424,-155.9212144375097,11.812908412857563,2.8
1960.0,3.0,8.0,20.0,34.0,7.05,62.0,19.80139386898464,-155.73000852949997,36.793709139546316,2.9
1960.0,3.0,11.0,2.0,52.0,2.16,63.0,19.668009364135507,-155.8975064798396,40.75533865437156,2.5
1960.0,3.0,17.0,10.0,59.0,22.4,64.0,19.85035937228981,-155.17305375541662,19.545079954122638,3.3
1960.0,3.0,17.0,13.0,39.0,23.01,65.0,19.547370078525542,-155.6663395846182,40.79918046354121,2.5
1960.0,3.0,21.0,1.0,30.0,40.04,66.0,19.100923924437456,-155.70038925354064,4.339669319997206,2.8
1960.0,3.0,21.0,6.0,46.0,35.79,67.0,19.38314006110632,-155.50784315548793,32.67970880302646,2.6
1960.0,3.0,26.0,8.0,57.0,51.21,68.0,19.022827445541097,-155.79656174494286,4.637284443279938,3.0
1960.0,3.0,28.0,4.0,59.0,49.51,69.0,19.50853890053792,-155.55931738309147,41.76484345975896,2.5
1960.0,3.0,30.0,22.0,9.0,30.83,70.0,19.44500438340869,-155.32255956537995,17.045131089953543,3.2
1960.0,3.0,30.0,23.0,26.0,41.29,71.0,19.66833824204168,-155.2952405042151,40.57505241125848,2.6
1960.0,4.0,3.0,3.0,50.0,52.55,72.0,19.435951587354573,-155.80584616436536,7.018830897574491,2.9
1960.0,4.0,17.0,23.0,54.0,0.53,73.0,19.57397070751016,-154.911693956298,21.98112889719986,2.9
1960.0,5.0,13.0,23.0,20.0,26.24,75.0,19.41059449575805,-155.7637671586832,39.39625439842474,2.5
1960.0,5.0,17.0,12.0,7.0,23.94,76.0,19.33676486937324,-155.0255544536415,31.05509550698759,2.7
1960.0,5.0,19.0,9.0,40.0,45.48,77.0,19.183173069091684,-155.45629090969385,9.82875795570862,2.6
1960.0,5.0,20.0,18.0,22.0,16.81,78.0,19.34792942556676,-155.48203859104888,22.800320018021765,2.7
1960.0,5.0,28.0,15.0,53.0,1.24,79.0,20.03415778416577,-155.7858784921011,33.816873920826104,2.6
1960.0,6.0,3.0,1.0,31.0,12.81,80.0,19.75723776049634,-155.65450396288244,25.482994331563777,3.5
1960.0,6.0,14.0,23.0,4.0,39.53,81.0,19.49559993526393,-155.43559931418127,44.51014047626215,3.7
1960.0,6.0,20.0,11.0,43.0,21.5,82.0,19.25736236403238,-155.65176171987747,32.9202736167877,3.1
1960.0,6.0,25.0,8.0,30.0,57.5,83.0,19.61518776184866,-155.0812243750946,2.867761622445934,2.6
1960.0,7.0,3.0,0.0,50.0,17.0,84.0,19.80056103625782,-155.70658240268122,35.22549678089605,2.6
1960.0,7.0,5.0,17.0,29.0,30.67,85.0,19.852202666097384,-155.6882444318875,6.587964301564175,3.1
1960.0,7.0,6.0,6.0,51.0,2.46,86.0,19.16334700909045,-155.8059015249567,4.233129616794365,2.6
1960.0,7.0,13.0,13.0,47.0,24.52,87.0,19.842453385253062,-155.69687279958694,35.06757386174426,2.7
1960.0,7.0,14.0,13.0,55.0,42.64,88.0,19.770696056068072,-155.76157415469814,30.090418335703067,2.9
1960.0,7.0,14.0,14.0,12.0,34.72,89.0,19.42500113638207,-155.7618836216541,28.011901816271386,2.5
1960.0,7.0,16.0,6.0,47.0,52.28,90.0,19.64788817683129,-155.6595880160575,19.370091440238586,2.6
1960.0,7.0,21.0,4.0,9.0,51.75,91.0,19.52438601673641,-155.93259520444698,9.940300997413022,2.5
1960.0,7.0,21.0,9.0,19.0,7.57,92.0,20.09207540721792,-155.7625446310982,40.41503086074255,2.8
1960.0,8.0,8.0,10.0,35.0,48.99,94.0,20.01536927530632,-155.58664084128665,38.633949601789865,2.5
1960.0,8.0,20.0,1.0,58.0,16.4,95.0,19.66278592449736,-155.75179929536105,15.75014841997917,3.3
1960.0,8.0,21.0,8.0,30.0,52.89,96.0,20.046694895511227,-155.52094923105392,12.1610145716949,3.0
1960.0,8.0,24.0,10.0,35.0,17.94,97.0,19.639508083569684,-155.3704126229672,8.837014666488296,2.6
1960.0,8.0,27.0,15.0,0.0,21.16,98.0,19.38975244112052,-155.57054776553414,1.2743008136406733,2.6
1960.0,9.0,1.0,19.0,59.0,42.4,99.0,19.760070510059485,-155.46225399744245,20.87871212626419,3.0
1960.0,9.0,4.0,10.0,45.0,53.0,100.0,19.945380092406552,-155.3428147441592,5.422018512057423,3.5
1960.0,9.0,11.0,4.0,32.0,2.0,101.0,19.20123100082133,-155.69174777112468,44.88899229582671,4.6
1960.0,9.0,14.0,7.0,6.0,24.43,102.0,19.841269561530723,-155.4620719943273,38.69980721222813,2.5
1960.0,9.0,16.0,2.0,28.0,49.61,103.0,19.640317376800656,-155.6816520066902,4.229327488263301,2.9
1960.0,9.0,18.0,1.0,0.0,43.45,104.0,19.67122122751988,-155.43802902472666,28.768838269899202,2.5
1960.0,9.0,18.0,4.0,32.0,44.15,105.0,19.39265377601028,-155.7564857044865,42.14846147688838,2.6
1960.0,9.0,18.0,13.0,49.0,20.37,106.0,19.47421242783571,-155.7921932991016,37.46893059608656,2.6
1960.0,9.0,22.0,5.0,42.0,35.34,107.0,19.556416873193324,-154.8509241540202,21.57664843301685,2.7
1960.0,9.0,26.0,23.0,57.0,45.64,108.0,19.6438997571932,-155.28598268428564,22.96845757557265,3.3
1960.0,9.0,28.0,15.0,3.0,10.47,109.0,19.751979446673595,-155.25386218325386,10.64058885536259,2.7
1960.0,9.0,29.0,11.0,46.0,10.45,110.0,19.58687173835757,-155.8764302479807,35.810213846734555,2.9
1960.0,10.0,10.0,17.0,33.0,11.88,111.0,19.44768431288984,-155.6009624605912,3.9501040603638056,2.6
1960.0,10.0,15.0,19.0,34.0,37.98,112.0,19.42938281141904,-155.67666131855154,43.51294418339993,2.7
1960.0,10.0,22.0,7.0,12.0,49.6,113.0,19.508812690553963,-155.11910055692888,26.89826161656338,2.9
1960.0,11.0,4.0,7.0,32.0,57.86,114.0,19.521369881976657,-155.72982259000523,20.509853579438282,2.8
1960.0,11.0,8.0,15.0,46.0,22.14,115.0,19.65809642918902,-155.90100240867562,34.90466303823172,4.6
1960.0,11.0,23.0,1.0,47.0,11.73,116.0,20.06806497560602,-155.70238498304906,34.966051867336056,2.6
1960.0,12.0,2.0,16.0,34.0,53.45,117.0,19.412180179745704,-155.6115099681451,40.054099336173564,4.1
1960.0,12.0,8.0,5.0,5.0,18.62,118.0,19.311698697842047,-155.0647778296141,34.02044520705421,2.8
1960.0,12.0,13.0,19.0,45.0,48.31,120.0,19.255641867703176,-155.2565334030999,24.617215371673627,2.8
1960.0,12.0,24.0,22.0,43.0,25.82,121.0,19.831101540420377,-155.7970298126161,44.629626553400655,2.5
1960.0,12.0,27.0,11.0,44.0,41.59,122.0,19.582606219455062,-155.34894699649303,24.25166088346567,2.5
1961.0,1.0,1.0,15.0,12.0,25.47,123.0,19.118621079194167,-155.62282707089085,12.439885066445417,2.5
1961.0,1.0,1.0,18.0,28.0,10.36,124.0,19.602558552447675,-155.7745842123621,29.26185228393023,3.9
1961.0,1.0,3.0,1.0,1.0,53.69,125.0,19.522266170587464,-154.85267503470567,18.287211983588495,2.9
1961.0,1.0,4.0,7.0,44.0,9.35,127.0,20.15595372478592,-155.66629862994975,15.878965937269523,3.1
1961.0,1.0,4.0,13.0,31.0,15.61,128.0,19.379722189443,-155.59617022502007,34.702340127625064,2.5
1961.0,1.0,15.0,12.0,17.0,47.35,129.0,19.347850720146365,-155.79626622530253,15.696698249457818,2.6
1961.0,1.0,19.0,13.0,40.0,58.65,130.0,19.465179364959614,-155.16564861641703,16.389808400111242,3.2
1961.0,1.0,20.0,15.0,6.0,27.13,131.0,19.67815564893608,-155.43247603508004,20.33868507660694,2.7
1961.0,1.0,21.0,5.0,13.0,6.65,132.0,20.00071745594112,-155.68290484449133,27.446200245347264,3.3
1961.0,1.0,21.0,5.0,53.0,49.75,133.0,19.38302896836367,-155.1415156900591,40.50673149278451,3.2
1961.0,1.0,23.0,13.0,36.0,4.61,134.0,19.82420915491821,-155.76742185970693,13.73987536443435,3.2
1961.0,1.0,26.0,12.0,56.0,56.68,135.0,19.23941174199978,-155.5342483930893,20.466799193922764,3.1
1961.0,1.0,27.0,21.0,26.0,3.21,136.0,19.46686127155542,-155.3978722290381,17.518017439891754,4.0
1961.0,1.0,29.0,21.0,25.0,39.08,137.0,19.989892708795413,-155.71081138794872,19.622921188382524,3.6
1961.0,2.0,6.0,14.0,40.0,54.04,138.0,19.762843813017323,-155.3464147706472,21.850866880322805,2.7
1961.0,2.0,7.0,6.0,42.0,7.11,139.0,19.11809646902284,-155.89476585741716,18.3304794056508,2.5
1961.0,3.0,4.0,22.0,32.0,25.26,141.0,19.569037012830563,-155.03632803385716,3.0097799123326916,3.0
1961.0,3.0,16.0,13.0,35.0,32.29,142.0,19.877850521299862,-155.24523055900733,9.955300211320488,2.5
1961.0,3.0,27.0,22.0,37.0,34.18,143.0,19.402325849584724,-155.40197306642764,36.03587741270435,2.6
1961.0,4.0,10.0,11.0,5.0,7.2,144.0,19.51331914840894,-154.8396601289685,11.420729890198448,3.8
1961.0,4.0,19.0,13.0,15.0,22.85,145.0,19.32931266154755,-155.803802378895,25.930906896678753,3.0
1961.0,4.0,26.0,15.0,40.0,21.14,146.0,19.797199664319333,-155.18470491798448,15.312511208187114,2.8
1961.0,4.0,27.0,4.0,10.0,44.15,147.0,19.028272260112903,-155.80944171127842,34.43466911662938,3.5
1961.0,4.0,27.0,22.0,11.0,20.33,148.0,19.32394818267619,-155.55855496955382,26.158513187744227,2.5
1961.0,5.0,1.0,10.0,58.0,50.41,149.0,19.71376027085709,-155.86809014659391,16.70150257008742,2.5
1961.0,5.0,5.0,5.0,49.0,51.33,150.0,19.325464138511784,-155.05670697325698,16.021639285998873,2.8
1961.0,5.0,12.0,5.0,29.0,24.77,151.0,20.073126752749687,-155.59434942459967,36.05561554165922,2.5
1961.0,5.0,16.0,5.0,42.0,19.38,152.0,19.383777514907123,-154.99250913019495,44.96569791149548,3.4
1961.0,5.0,22.0,6.0,56.0,38.25,153.0,20.13316036415872,-155.66275775110168,16.5574411890191,2.9
1961.0,5.0,22.0,18.0,45.0,30.02,154.0,19.40754255622306,-155.6731611083089,22.142517180578302,2.6
1961.0,6.0,5.0,11.0,0.0,42.91,156.0,19.06909463100215,-155.6344335452808,32.19593846358471,2.6
1961.0,6.0,9.0,9.0,27.0,8.15,157.0,19.59178033976937,-155.91996808039218,7.268016317331805,2.7
1961.0,6.0,15.0,12.0,3.0,35.68,158.0,19.573508305285426,-155.18031709109815,44.700035936473334,3.4
1961.0,6.0,23.0,5.0,57.0,43.35,159.0,19.66717453675932,-155.9751418719509,29.707031914701496,2.6
1961.0,7.0,1.0,13.0,42.0,27.7,160.0,19.53022841095764,-155.21346560078925,11.926122908385352,2.9
1961.0,7.0,11.0,0.0,17.0,44.62,161.0,19.658210945038785,-155.73154624389338,9.281820750858184,2.5
1961.0,7.0,12.0,0.0,39.0,10.5,162.0,20.14855380071956,-155.70183892930365,1.4640082057824317,2.6
1961.0,7.0,13.0,15.0,31.0,3.19,163.0,19.56283316626984,-155.11598632988387,35.65597037222076,3.1
1961.0,7.0,14.0,0.0,21.0,7.84,164.0,19.69066194678804,-155.20336968084766,32.28000941227789,2.5
1961.0,7.0,26.0,6.0,4.0,14.08,165.0,19.51988723690221,-155.6291563855853,16.06599748628993,2.5
1961.0,7.0,26.0,6.0,41.0,14.33,166.0,19.827616501532844,-155.1087700781083,32.414159295053786,2.5
1961.0,7.0,30.0,2.0,22.0,47.05,167.0,19.93799166945704,-155.3443439943842,37.529476682317046,2.7
1961.0,8.0,10.0,4.0,10.0,28.5,168.0,19.17415882542331,-155.6495061349632,28.992071142319155,2.8
1961.0,8.0,13.0,20.0,55.0,23.7,169.0,19.42879355190355,-155.6390652975889,27.133586330031477,2.5
1961.0,8.0,19.0,8.0,33.0,29.64,170.0,19.93967608126905,-155.6100036276295,22.995088936044997,2.6
1961.0,8.0,21.0,19.0,30.0,25.83,171.0,19.49135941602067,-155.4390985274224,17.265086831288336,2.5
1961.0,8.0,25.0,2.0,23.0,42.83,172.0,19.33845781954056,-155.54492229023796,3.687826381348005,3.8
1961.0,8.0,30.0,9.0,3.0,57.5,173.0,19.956498750320744,-155.74930606303514,5.5414889717139815,2.9
1961.0,9.0,9.0,11.0,18.0,28.59,174.0,19.271841129775755,-155.44686383416783,14.045962805811191,2.7
1961.0,9.0,15.0,20.0,9.0,37.35,175.0,19.285302171334333,-155.2741310998965,33.010026571419864,4.0
1961.0,9.0,17.0,6.0,22.0,28.61,176.0,19.03767117937844,-155.5883270111313,24.497870713007455,3.5
1961.0,9.0,20.0,10.0,10.0,22.89,177.0,20.08843415219648,-155.80148790602223,6.646824178116873,2.5
1961.0,9.0,25.0,14.0,50.0,36.42,178.0,20.0626107647413,-155.43460946442923,44.531671328363906,2.7
1961.0,9.0,26.0,11.0,7.0,15.85,179.0,19.54435607108357,-155.69889857962443,8.309479911268042,3.0
1961.0,10.0,1.0,21.0,15.0,13.84,181.0,19.346060541753893,-155.34980315731482,7.80843870170362,3.0
1961.0,10.0,18.0,9.0,48.0,29.24,182.0,19.826902477189144,-155.2062502129477,14.205984667944756,3.3
1961.0,10.0,25.0,15.0,14.0,0.3,183.0,19.188341945897424,-155.52797324112316,42.58386932696248,2.5
1961.0,10.0,27.0,18.0,34.0,14.97,184.0,19.50457376235088,-155.19439058620043,30.95137009328856,3.2
1961.0,10.0,28.0,10.0,30.0,8.09,185.0,19.58336294102376,-155.07500968502418,8.937538064738744,2.9
1961.0,10.0,31.0,2.0,26.0,41.77,186.0,19.877226441596,-155.83196630135376,10.564698532887475,3.2
1961.0,11.0,9.0,18.0,8.0,10.6,187.0,19.57535988734056,-155.5865408679055,13.931827407948047,2.7
1961.0,11.0,12.0,10.0,5.0,10.18,188.0,19.822790887277364,-155.4639488023651,1.7239786467427174,3.1
1961.0,11.0,14.0,13.0,52.0,7.82,189.0,19.227367411865,-155.89088821539872,11.693627562477433,3.2
1961.0,11.0,17.0,17.0,47.0,0.18,190.0,19.62115867915364,-155.30489355439704,43.976102474803525,2.8
1961.0,11.0,22.0,15.0,33.0,0.95,191.0,19.64464031825691,-155.6468538025319,34.17483367785133,2.5
1961.0,12.0,2.0,21.0,26.0,33.99,192.0,20.07978235048663,-155.44094882012476,4.799441894974668,2.5
1961.0,12.0,6.0,19.0,7.0,1.6,193.0,19.851890634075662,-155.64765820549437,29.11298487636141,3.3
1961.0,12.0,16.0,12.0,47.0,20.71,194.0,19.42111268920457,-155.6190113962575,11.218881621304629,2.5
1961.0,12.0,16.0,21.0,22.0,27.8,195.0,19.18263509627484,-155.65322222224535,42.98432148742922,3.0
1961.0,12.0,25.0,9.0,46.0,26.49,196.0,19.22688967314195,-155.56326315636218,36.01629023426809,2.6
1962.0,1.0,2.0,22.0,52.0,59.29,197.0,19.46322537849573,-154.9571324240215,16.420222297085154,3.4
1962.0,1.0,9.0,2.0,23.0,18.94,198.0,19.83374004636251,-155.43847875867755,6.908908408171694,3.0
1962.0,1.0,9.0,11.0,5.0,24.71,199.0,19.452926509559013,-155.49784808746912,42.641220363297506,2.8
1962.0,1.0,11.0,22.0,10.0,38.07,200.0,19.440140275439177,-155.1112006527146,20.08063479793542,2.6
1962.0,1.0,14.0,2.0,38.0,57.16,201.0,19.213722885967805,-155.36114703906972,27.03022855758597,2.8
1962.0,1.0,15.0,4.0,30.0,41.69,202.0,19.593647176242065,-155.9056578271394,41.115219808844024,2.7
1962.0,1.0,16.0,13.0,59.0,5.5,203.0,19.961539000359537,-155.4874262000437,27.211085276907806,2.7
1962.0,1.0,18.0,4.0,22.0,49.51,204.0,19.6749249598886,-155.25510645631775,4.26683038262394,3.1
1962.0,1.0,21.0,20.0,58.0,21.21,205.0,19.424527806913325,-155.8217426580588,30.85663634329975,2.7
1962.0,1.0,31.0,11.0,8.0,29.79,207.0,19.527428009847508,-154.83114458603075,19.82205784567963,2.5
1962.0,1.0,31.0,12.0,18.0,10.0,208.0,19.43214599216873,-155.4593724517153,28.281986266231918,2.9
1962.0,2.0,6.0,9.0,12.0,32.47,209.0,19.3001834890558,-155.11024140713425,1.9158633831536571,2.7
1962.0,2.0,6.0,16.0,46.0,20.01,210.0,19.81557440573676,-155.22798382084125,11.755453835397255,2.6
1962.0,2.0,11.0,8.0,50.0,47.89,211.0,19.39009282846761,-155.76718193228828,38.920709102928676,2.6
1962.0,2.0,12.0,14.0,51.0,24.67,212.0,19.3307857232947,-155.3143023541445,21.40241318863472,2.5
1962.0,2.0,17.0,10.0,46.0,59.28,213.0,19.036458424583216,-155.6326608380272,29.00989036696369,2.6
1962.0,2.0,23.0,15.0,5.0,20.4,214.0,20.029003546242063,-155.5006586358507,39.25302545569774,2.5
1962.0,2.0,28.0,16.0,44.0,51.06,215.0,19.88426096883613,-155.75210419238456,11.171770734994372,4.0
1962.0,3.0,4.0,3.0,53.0,28.05,216.0,20.19579676442284,-155.85714523907728,13.252555015126259,3.7
1962.0,3.0,23.0,4.0,26.0,52.78,218.0,20.2111932699594,-155.86991705143427,8.547531112616673,2.7
1962.0,3.0,30.0,7.0,11.0,2.54,219.0,19.99339290699498,-155.3796405642711,44.45454587050182,2.7
1962.0,4.0,4.0,9.0,28.0,40.05,220.0,19.286909238388887,-155.33198733565314,13.52696253363953,2.6
1962.0,4.0,5.0,0.0,26.0,58.23,221.0,19.70784195934411,-155.16173889219036,32.10835337793043,3.4
1962.0,4.0,22.0,6.0,28.0,50.23,222.0,19.348685371491104,-155.10742983710625,22.326445589744345,2.8
1962.0,4.0,24.0,20.0,38.0,57.68,223.0,19.365574897029973,-155.01963929692312,25.43636004906864,2.6
1962.0,5.0,2.0,7.0,51.0,33.77,224.0,19.238306889983964,-155.6486226794879,15.216799575946501,2.7
1962.0,5.0,4.0,7.0,16.0,4.46,225.0,19.39771835802698,-155.72014009128188,1.200662402613319,3.0
1962.0,5.0,4.0,19.0,30.0,39.92,226.0,19.499945981857493,-155.59569890212316,10.385678417556331,2.7
1962.0,5.0,15.0,20.0,29.0,2.82,227.0,19.076405417061657,-155.70592699954884,17.749300410975067,2.6
1962.0,5.0,27.0,21.0,8.0,23.85,229.0,19.215856903598336,-155.78203367734943,33.13440901453029,3.1
1962.0,6.0,5.0,8.0,24.0,31.25,230.0,19.23541373238964,-155.73481858051164,36.389025952397574,2.6
1962.0,6.0,8.0,18.0,48.0,59.97,231.0,19.83773759228707,-155.3082330584989,32.746421640888855,2.6
1962.0,6.0,18.0,15.0,20.0,34.04,232.0,19.28665319012572,-155.19308508845486,42.420022144989204,2.6
1962.0,6.0,26.0,17.0,27.0,54.04,233.0,19.699729040445074,-155.12318985678817,10.31925273356468,3.4
1962.0,6.0,28.0,13.0,47.0,38.62,234.0,19.36909558730532,-155.22546117987793,11.396123343290277,4.8
1962.0,6.0,29.0,21.0,53.0,18.02,235.0,19.457078593007687,-155.1327101192751,17.80697214007211,2.6
1962.0,7.0,3.0,5.0,17.0,40.04,237.0,19.73226458755105,-155.3110312915179,23.498320868552412,3.7
1962.0,7.0,4.0,3.0,23.0,46.52,238.0,19.49751128812604,-155.4190809723977,16.93314741662034,2.9
1962.0,7.0,4.0,8.0,47.0,25.05,239.0,19.188442447365944,-155.87853023659184,14.59335171752,2.9
1962.0,7.0,8.0,0.0,53.0,56.96,240.0,19.661072294623967,-155.00806398155297,42.59241260753646,2.9
1962.0,7.0,17.0,10.0,36.0,33.35,241.0,19.99955389505677,-155.4627682166072,20.401464300352885,2.7
1962.0,7.0,22.0,4.0,43.0,39.62,242.0,19.771141562180937,-155.96078710371603,38.39695049555656,2.6
1962.0,7.0,23.0,2.0,30.0,41.22,243.0,19.5860209714171,-154.98329440749868,23.27515660259028,3.1
1962.0,8.0,6.0,4.0,10.0,40.36,244.0,20.047618549147305,-155.6301243172487,5.3368521906723725,3.0
1962.0,8.0,7.0,19.0,43.0,27.57,245.0,20.00721366939058,-155.49274370431428,16.567616228363686,2.5
1962.0,8.0,8.0,20.0,3.0,12.58,246.0,19.7567496274321,-155.69090941379932,20.652444884143176,2.9
1962.0,8.0,15.0,19.0,28.0,46.69,247.0,19.762879188056782,-155.15425700339645,12.460818590954252,2.8
1962.0,8.0,16.0,9.0,26.0,57.51,248.0,20.19395022155125,-155.77413200928495,24.8080094825617,2.7
1962.0,8.0,23.0,5.0,1.0,55.54,249.0,20.040449167115565,-155.40242668052096,44.110800834864186,3.3
1962.0,8.0,24.0,1.0,31.0,56.67,250.0,19.08200202960393,-155.74667764206913,44.081622940563236,2.7
1962.0,8.0,24.0,20.0,32.0,19.05,251.0,19.551085713582225,-154.9239791303265,44.88051297597012,3.1
1962.0,8.0,29.0,22.0,17.0,0.46,252.0,19.328084366106875,-155.18911828440127,20.10588074912564,2.6
1962.0,8.0,30.0,7.0,16.0,59.59,253.0,19.76352529070613,-155.30648787515548,21.308104084832095,3.0
